time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-2.04,1758.13,2.0,232.67
1.0,2,1468.55,659.46,2.0,1624.81,436.57,2.0,272.21
1.0,3,1665.01,1822.76,2.0,1575.1,1887.49,2.0,110.78
1.0,4,1433.31,474.67,2.0,1356.27,499.93,2.0,81.07
1.0,5,62.47,485.63,2.0,-16.32,480.16,2.0,78.98
1.0,6,2153.66,762.62,2.0,1642.25,993.71,2.0,561.19
1.0,7,1875.03,1819.11,2.0,2114.55,1665.98,2.0,284.29
1.0,8,1424.18,553.63,2.0,1431.11,562.91,2.0,11.58
1.0,9,562.91,645.51,2.0,471.82,900.75,2.0,271.01
1.0,10,747.94,2211.36,2.0,438.75,2186.61,2.0,310.18
1.0,11,1764.9,970.34,2.0,2028.52,845.31,2.0,291.76
1.0,14,-1.67,1259.46,2.0,-71.8,1378.84,2.0,138.46
1.0,15,1906.5,1411.21,2.0,1883.44,1383.44,2.0,36.1
1.0,16,836.37,1321.72,2.0,696.68,1252.48,2.0,155.9
1.0,17,-190.5,438.9,2.0,-134.87,14.75,2.0,427.78
1.0,18,-70.78,1969.01,2.0,196.75,1918.72,2.0,272.22
1.0,19,292.4,1154.16,2.0,770.34,613.68,2.0,721.49
1.0,20,1182.37,507.19,2.0,1304.97,910.86,2.0,421.87
1.0,21,1281.24,-90.79,2.0,1365.95,-35.29,2.0,101.27
1.0,22,-187.09,829.25,2.0,-97.04,632.58,2.0,216.31
1.0,23,1342.84,-229.36,2.0,973.24,-209.65,2.0,370.13
1.0,24,165.04,1218.83,2.0,212.8,1486.36,2.0,271.75
1.0,25,2177.44,1597.52,2.0,2036.37,1554.43,2.0,147.5
1.0,26,350.85,2090.52,2.0,376.7,2104.13,2.0,29.22
1.0,27,29.91,-101.42,2.0,-88.28,78.93,2.0,215.62
1.0,28,655.04,319.75,2.0,707.0,436.73,2.0,128.0
1.0,29,2089.36,1716.11,2.0,2036.48,1579.78,2.0,146.23
1.0,30,1482.86,-125.25,2.0,1629.59,1.08,2.0,193.62
1.0,32,1975.06,2129.63,2.0,2147.3,1975.15,2.0,231.37
1.0,33,276.88,80.04,2.0,377.85,365.27,2.0,302.57
1.0,34,771.04,1517.05,2.0,861.0,1433.72,2.0,122.62
1.0,35,1703.23,1414.12,2.0,1805.99,1343.93,2.0,124.44
1.0,36,39.18,2005.9,2.0,-22.08,1999.04,2.0,61.65
1.0,37,617.56,419.38,2.0,593.29,458.2,2.0,45.78
1.0,38,912.27,204.59,2.0,1080.09,172.95,2.0,170.78
1.0,39,1858.06,1552.38,2.0,1930.6,1568.54,2.0,74.32
1.0,41,766.4,-15.95,2.0,833.1,-34.25,2.0,69.17
1.0,43,1976.93,956.03,2.0,1962.31,968.07,2.0,18.93
1.0,44,301.49,1170.25,2.0,328.96,1042.38,2.0,130.79
1.0,45,1529.99,139.05,2.0,1586.94,-95.97,2.0,241.83
1.0,46,2173.16,1868.2,2.0,2163.72,2063.69,2.0,195.71
1.0,47,217.79,-41.15,2.0,135.34,0.41,2.0,92.33
1.0,48,698.48,796.42,2.0,807.91,951.78,2.0,190.04
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.51,4.14,2.0,76.44
1.0,51,1752.16,366.64,2.0,1992.36,351.96,2.0,240.65
1.0,52,406.71,331.91,2.0,754.57,245.43,2.0,358.45
1.0,53,805.7,18.76,2.0,945.55,117.27,2.0,171.07
1.0,54,1101.2,308.75,2.0,1765.52,265.52,2.0,665.72
1.0,55,185.59,1343.27,2.0,-75.16,1118.78,2.0,344.07
1.0,56,2185.18,116.11,2.0,1880.15,-174.73,2.0,421.46
1.0,58,387.09,2085.88,2.0,439.05,2128.7,2.0,67.34
1.0,59,774.33,-238.92,2.0,321.66,113.04,2.0,573.4
1.0,60,1460.72,532.82,2.0,1466.41,482.88,2.0,50.26
1.0,61,-116.79,609.16,2.0,259.42,740.55,2.0,398.5
1.0,62,666.53,1522.24,2.0,661.31,1613.71,2.0,91.62
1.0,63,1186.92,1960.37,2.0,1170.13,1919.61,2.0,44.09
1.0,64,584.74,-110.93,2.0,493.09,-95.77,2.0,92.89
1.0,65,1901.34,2190.16,2.0,2154.13,1990.86,2.0,321.91
1.0,66,939.3,790.95,2.0,912.58,919.73,2.0,131.51
1.0,67,1405.5,1708.95,2.0,1309.02,1681.13,2.0,100.41
1.0,68,329.59,896.17,2.0,436.83,990.76,2.0,143.0
1.0,69,1070.1,1736.29,2.0,1034.66,1581.39,2.0,158.91
1.0,70,1812.69,2024.22,2.0,1935.55,2194.19,2.0,209.73
1.0,71,486.1,710.63,2.0,606.8,606.9,2.0,159.15
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1894.76,1669.61,2.0,558.61
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1556.22,-106.96,2.0,90.38
1.0,78,1456.79,1930.51,2.0,1451.86,1942.65,2.0,13.1
1.0,79,-229.86,515.72,2.0,109.09,1078.22,2.0,656.72
1.0,80,2111.31,402.37,2.0,2069.33,467.73,2.0,77.68
1.0,81,1057.99,1273.98,2.0,1137.05,1709.58,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.38
1.0,84,1103.15,1693.73,2.0,819.03,1228.14,2.0,545.43
1.0,85,1116.07,2072.0,2.0,1021.87,2059.18,2.0,95.07
1.0,86,2041.48,-62.27,2.0,2028.47,68.66,2.0,131.57
1.0,88,957.44,2065.61,2.0,1026.07,2108.74,2.0,81.05
