time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1519.93,2.0,324.78
1.0,2,1468.55,659.46,2.0,1566.71,458.17,2.0,223.95
1.0,3,1665.01,1822.76,2.0,1780.33,1614.61,2.0,237.96
1.0,4,1433.31,474.67,2.0,1332.72,-78.31,2.0,562.06
1.0,5,62.47,485.63,2.0,-220.56,-26.96,2.0,585.53
1.0,6,2153.66,762.62,2.0,2500.0,532.94,2.0,415.58
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1343.45,629.77,2.0,110.97
1.0,9,562.91,645.51,2.0,448.79,795.41,2.0,188.4
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2029.03,805.02,2.0,311.6
1.0,14,-1.67,1259.46,2.0,-129.38,1241.21,2.0,129.01
1.0,15,1906.5,1411.21,2.0,2143.41,1713.59,2.0,384.13
1.0,16,836.37,1321.72,2.0,615.24,1330.64,2.0,221.31
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-52.98,2162.48,2.0,194.28
1.0,19,292.4,1154.16,2.0,-122.67,998.81,2.0,443.19
1.0,20,1182.37,507.19,2.0,997.4,751.06,2.0,306.08
1.0,21,1281.24,-90.79,2.0,1147.01,-94.97,2.0,134.3
1.0,22,-187.09,829.25,2.0,-111.46,549.79,2.0,289.52
1.0,23,1342.84,-229.36,2.0,880.55,-467.71,2.0,520.11
1.0,24,165.04,1218.83,2.0,-93.02,1321.31,2.0,277.66
1.0,25,2177.44,1597.52,2.0,2071.92,1746.21,2.0,182.33
1.0,26,350.85,2090.52,2.0,-431.62,2055.92,2.0,783.23
1.0,27,29.91,-101.42,2.0,-42.94,40.28,2.0,159.33
1.0,28,655.04,319.75,2.0,344.73,243.9,2.0,319.45
1.0,29,2089.36,1716.11,2.0,1927.44,2280.34,2.0,587.0
1.0,30,1482.86,-125.25,2.0,1667.83,18.31,2.0,234.14
1.0,32,1975.06,2129.63,2.0,2391.34,1739.38,2.0,570.6
1.0,33,276.88,80.04,2.0,49.54,188.03,2.0,251.68
1.0,34,771.04,1517.05,2.0,271.52,948.84,2.0,756.57
1.0,35,1703.23,1414.12,2.0,2048.91,1165.69,2.0,425.69
1.0,36,39.18,2005.9,2.0,-388.66,1744.76,2.0,501.24
1.0,37,617.56,419.38,2.0,757.31,380.98,2.0,144.94
1.0,38,912.27,204.59,2.0,1110.05,212.65,2.0,197.94
1.0,39,1858.06,1552.38,2.0,1832.04,1664.76,2.0,115.36
1.0,41,766.4,-15.95,2.0,334.17,29.4,2.0,434.6
1.0,43,1976.93,956.03,2.0,1788.74,808.95,2.0,238.84
1.0,44,301.49,1170.25,2.0,-120.35,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1750.79,-212.4,2.0,415.05
1.0,46,2173.16,1868.2,2.0,2463.04,1973.31,2.0,308.34
1.0,47,217.79,-41.15,2.0,445.62,-75.87,2.0,230.46
1.0,48,698.48,796.42,2.0,445.87,846.65,2.0,257.56
1.0,49,2000.28,1526.92,2.0,2106.82,1575.94,2.0,117.28
1.0,50,614.84,-72.26,2.0,727.4,-6.01,2.0,130.61
1.0,51,1752.16,366.64,2.0,1601.3,480.89,2.0,189.24
1.0,52,406.71,331.91,2.0,260.95,264.36,2.0,160.65
1.0,53,805.7,18.76,2.0,930.35,140.61,2.0,174.31
1.0,54,1101.2,308.75,2.0,1331.94,-10.34,2.0,393.77
1.0,55,185.59,1343.27,2.0,-159.46,1433.68,2.0,356.7
1.0,56,2185.18,116.11,2.0,1908.67,-146.11,2.0,381.07
1.0,58,387.09,2085.88,2.0,303.91,2481.71,2.0,404.48
1.0,59,774.33,-238.92,2.0,242.0,192.33,2.0,685.08
1.0,60,1460.72,532.82,2.0,1231.64,334.23,2.0,303.17
1.0,61,-116.79,609.16,2.0,-470.7,500.98,2.0,370.07
1.0,62,666.53,1522.24,2.0,578.36,1553.0,2.0,93.37
1.0,63,1186.92,1960.37,2.0,1468.18,1752.64,2.0,349.65
1.0,64,584.74,-110.93,2.0,605.7,-405.1,2.0,294.92
1.0,65,1901.34,2190.16,2.0,2500.0,1675.67,2.0,789.36
1.0,66,939.3,790.95,2.0,851.91,861.65,2.0,112.4
1.0,67,1405.5,1708.95,2.0,1402.43,1491.07,2.0,217.91
1.0,68,329.59,896.17,2.0,156.72,967.54,2.0,187.02
1.0,69,1070.1,1736.29,2.0,1207.04,1957.32,2.0,260.01
1.0,70,1812.69,2024.22,2.0,1569.25,2500.0,2.0,534.44
1.0,71,486.1,710.63,2.0,600.96,862.8,2.0,190.66
1.0,73,334.31,1655.46,2.0,206.03,1526.71,2.0,181.75
1.0,74,832.99,418.25,2.0,649.45,180.22,2.0,300.58
1.0,75,1893.59,2228.22,2.0,1435.68,2106.47,2.0,473.81
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
