timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,1,-0.01,1181.75,2.0,-192.51,1624.49,2.0,-59.984,001-01-0000001,0.975944
1.0,2,1479.11,361.57,2.0,1468.55,659.46,2.0,-74.773,001-01-0000001,0.703761
1.0,3,1557.36,1877.49,2.0,1665.01,1822.76,2.0,-84.231,001-01-0000001,0.606648
1.0,4,1356.29,499.93,2.0,1433.31,474.67,2.0,-60.088,001-01-0000001,0.991297
1.0,5,-16.21,480.07,2.0,62.47,485.63,2.0,-37.232,001-01-0000001,0.998556
1.0,6,1642.24,993.7,2.0,2153.66,762.62,2.0,-88.104,001-01-0000001,0.12214
1.0,7,2111.58,1667.99,2.0,1875.03,1819.11,2.0,-86.894,001-01-0000001,0.541901
1.0,8,1425.6,556.28,2.0,1424.18,553.63,2.0,-63.154,001-01-0000001,0.982557
1.0,9,468.9,901.63,2.0,562.91,645.51,2.0,-66.861,001-01-0000001,0.765863
1.0,10,438.75,2186.61,2.0,747.94,2211.36,2.0,-77.892,001-01-0000001,0.836094
1.0,11,2004.16,842.76,2.0,1764.9,970.34,2.0,-70.043,001-01-0000001,0.975167
1.0,14,-67.68,1376.49,2.0,-1.67,1259.46,2.0,-59.58,001-01-0000001,0.990466
1.0,15,1883.41,1383.41,2.0,1906.5,1411.21,2.0,-80.865,001-01-0000001,0.747437
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,-49.713,001-01-0000001,0.0
1.0,18,196.74,1918.69,2.0,-70.78,1969.01,2.0,-66.611,001-01-0000001,0.984234
1.0,19,757.21,407.82,2.0,292.4,1154.16,2.0,-62.526,001-01-0000001,0.82954
1.0,20,1306.17,908.27,2.0,1182.37,507.19,2.0,-77.446,001-01-0000001,0.595154
1.0,21,1365.44,-33.31,2.0,1281.24,-90.79,2.0,-58.983,001-01-0000001,0.991813
1.0,23,962.14,-207.93,2.0,1342.84,-229.36,2.0,-64.937,001-01-0000001,0.822094
1.0,24,402.33,1207.24,2.0,165.04,1218.83,2.0,-63.1,001-01-0000001,0.958284
1.0,25,2032.15,1557.02,2.0,2177.44,1597.52,2.0,-85.605,001-01-0000001,0.571419
1.0,26,372.81,2099.34,2.0,350.85,2090.52,2.0,-69.914,001-01-0000001,0.973729
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,-47.563,001-01-0000001,0.0
1.0,29,2033.51,1581.07,2.0,2089.36,1716.11,2.0,-75.895,001-01-0000001,0.941089
1.0,30,1629.58,1.29,2.0,1482.86,-125.25,2.0,-65.348,001-01-0000001,0.975077
1.0,32,2139.04,1945.38,2.0,1975.06,2129.63,2.0,-83.261,001-01-0000001,0.794045
