time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,1,-192.507,1624.489,2.000,26,001-01-0000001,N,-79.984,-8.680,-27.504,19
1.000,1,-192.507,1624.489,2.000,2,001-01-0000002,N,-87.264,-15.258,-30.375,23
1.000,1,-192.507,1624.489,2.000,3,001-01-0000003,N,-89.753,-20.779,-37.460,26
1.000,1,-192.507,1624.489,2.000,4,001-01-0000004,N,-85.077,-14.199,-31.419,30
1.000,1,-192.507,1624.489,2.000,5,001-01-0000005,N,-105.827,-38.837,-40.000,35
1.000,1,-192.507,1624.489,2.000,6,001-01-0000006,N,-85.248,-16.425,-29.277,15
1.000,1,-192.507,1624.489,2.000,7,001-01-0000007,N,-102.731,-33.338,-40.000,17
1.000,1,-192.507,1624.489,2.000,8,001-01-0000008,N,-94.113,-22.970,-38.860,21
1.000,1,-192.507,1624.489,2.000,9,001-01-0000009,N,-90.538,-22.607,-31.204,26
1.000,1,-192.507,1624.489,2.000,10,001-01-0000010,N,-104.260,-32.943,-40.000,32
1.000,1,-192.507,1624.489,2.000,11,001-01-0000011,N,-74.524,-4.251,-13.774,8
1.000,1,-192.507,1624.489,2.000,12,001-01-0000012,N,-82.240,-11.572,-26.205,12
1.000,1,-192.507,1624.489,2.000,13,001-01-0000013,N,-86.778,-20.052,-28.843,17
1.000,1,-192.507,1624.489,2.000,14,001-01-0000014,N,-95.159,-27.099,-40.000,23
1.000,1,-192.507,1624.489,2.000,15,001-01-0000015,N,-99.812,-30.153,-40.000,29
1.000,1,-192.507,1624.489,2.000,16,001-01-0000016,N,-59.069,7.551,-2.953,3
1.000,1,-192.507,1624.489,2.000,17,001-01-0000017,N,-74.592,-2.984,-16.734,9
1.000,1,-192.507,1624.489,2.000,18,001-01-0000018,N,-91.210,-20.067,-34.921,15
1.000,1,-192.507,1624.489,2.000,19,001-01-0000019,N,-89.599,-18.528,-33.107,22
1.000,1,-192.507,1624.489,2.000,20,001-01-0000020,N,-95.224,-25.814,-35.962,28
1.000,1,-192.507,1624.489,2.000,21,001-01-0000021,S,-58.961,10.294,-2.668,5
1.000,1,-192.507,1624.489,2.000,22,001-01-0000022,N,-79.049,-6.879,-19.562,10
1.000,1,-192.507,1624.489,2.000,23,001-01-0000023,N,-89.951,-23.353,-32.268,16
1.000,1,-192.507,1624.489,2.000,24,001-01-0000024,N,-75.784,-10.127,-16.766,22
1.000,1,-192.507,1624.489,2.000,25,001-01-0000025,N,-111.370,-40.000,-40.000,28
1.000,2,1468.545,659.461,2.000,26,001-01-0000001,N,-94.773,-31.849,-40.000,18
1.000,2,1468.545,659.461,2.000,2,001-01-0000002,N,-82.028,-21.287,-35.622,15
1.000,2,1468.545,659.461,2.000,3,001-01-0000003,N,-89.690,-25.997,-40.000,10
1.000,2,1468.545,659.461,2.000,4,001-01-0000004,N,-77.576,-10.246,-28.569,8
1.000,2,1468.545,659.461,2.000,5,001-01-0000005,N,-79.872,-18.246,-32.860,11
