timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,1,-2.04,1758.13,2.0,-192.51,1624.49,2.0,-68.443,001-01-0000001,0.957519
1.0,2,1553.99,370.83,2.0,1468.55,659.46,2.0,-81.364,001-01-0000001,0.34613
1.0,3,1572.36,1885.71,2.0,1665.01,1822.76,2.0,-91.919,001-01-0000001,0.132364
1.0,4,1356.29,499.93,2.0,1433.31,474.67,2.0,-66.736,001-01-0000001,0.93675
1.0,5,-16.27,480.12,2.0,62.47,485.63,2.0,-45.602,001-01-0000001,0.973682
1.0,6,1642.25,993.71,2.0,2153.66,762.62,2.0,-95.953,001-01-0000001,0.060104
1.0,7,2114.55,1665.98,2.0,1875.03,1819.11,2.0,-90.033,001-01-0000001,0.336216
1.0,8,1428.24,559.62,2.0,1424.18,553.63,2.0,-69.681,001-01-0000001,0.897119
1.0,9,468.92,901.62,2.0,562.91,645.51,2.0,-67.005,001-01-0000001,0.759497
1.0,10,438.75,2186.61,2.0,747.94,2211.36,2.0,-77.892,001-01-0000001,0.836094
1.0,11,2018.28,843.77,2.0,1764.9,970.34,2.0,-77.293,001-01-0000001,0.845608
1.0,12,-123.2,20.23,2.0,-35.31,129.63,2.0,-48.396,001-01-0000001,0.0
1.0,14,-70.21,1377.9,2.0,-1.67,1259.46,2.0,-67.18,001-01-0000001,0.914425
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,-88.481,001-01-0000001,0.286736
1.0,16,684.36,1195.5,2.0,836.37,1321.72,2.0,-64.49,001-01-0000001,0.957167
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,-49.713,001-01-0000001,0.0
1.0,18,196.75,1918.71,2.0,-70.78,1969.01,2.0,-75.032,001-01-0000001,0.852236
1.0,19,770.31,613.62,2.0,292.4,1154.16,2.0,-68.557,001-01-0000001,0.656213
1.0,20,1305.47,909.78,2.0,1182.37,507.19,2.0,-83.051,001-01-0000001,0.233452
1.0,21,1365.77,-34.62,2.0,1281.24,-90.79,2.0,-66.975,001-01-0000001,0.915354
1.0,22,-0.03,608.77,2.0,-187.09,829.25,2.0,-67.872,001-01-0000001,0.203291
1.0,23,970.41,-209.27,2.0,1342.84,-229.36,2.0,-73.455,001-01-0000001,0.355535
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,-67.887,001-01-0000001,0.927591
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,-92.259,001-01-0000001,0.150808
1.0,26,375.49,2102.68,2.0,350.85,2090.52,2.0,-77.939,001-01-0000001,0.808852
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,-47.563,001-01-0000001,0.0
1.0,29,2035.58,1580.18,2.0,2089.36,1716.11,2.0,-83.826,001-01-0000001,0.679724
1.0,30,1629.59,1.13,2.0,1482.86,-125.25,2.0,-73.57,001-01-0000001,0.806981
1.0,32,2145.56,1966.4,2.0,1975.06,2129.63,2.0,-91.344,001-01-0000001,0.333739
1.0,33,360.32,354.08,2.0,276.88,80.04,2.0,-65.865,001-01-0000001,0.145418
1.0,34,862.56,1430.54,2.0,771.04,1517.05,2.0,-78.896,001-01-0000001,0.555255
1.0,35,1804.14,1340.34,2.0,1703.23,1414.12,2.0,-71.483,001-01-0000001,0.967685
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,-76.852,001-01-0000001,0.809097
1.0,38,1068.04,178.03,2.0,912.27,204.59,2.0,-68.826,001-01-0000001,0.722761
1.0,39,1927.28,1565.01,2.0,1858.06,1552.38,2.0,-77.721,001-01-0000001,0.892738
1.0,41,832.96,-33.58,2.0,766.4,-15.95,2.0,-68.124,001-01-0000001,0.51908
1.0,42,83.59,-200.85,2.0,-31.37,194.83,2.0,-57.283,001-01-0000001,0.0
1.0,43,1961.81,968.67,2.0,1976.93,956.03,2.0,-81.352,001-01-0000001,0.669115
1.0,44,328.96,1042.38,2.0,301.49,1170.25,2.0,-78.459,001-01-0000001,0.145211
1.0,45,1584.16,-98.42,2.0,1529.99,139.05,2.0,-77.884,001-01-0000001,0.566235
1.0,46,2165.24,2059.63,2.0,2173.16,1868.2,2.0,-91.256,001-01-0000001,0.368209
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,-49.663,001-01-0000001,1e-06
1.0,48,808.87,948.09,2.0,698.48,796.42,2.0,-62.075,001-01-0000001,0.965587
1.0,49,2000.01,1500.0,2.0,2000.28,1526.92,2.0,-100.309,001-01-0000001,0.061627
1.0,50,612.5,4.2,2.0,614.84,-72.26,2.0,-64.765,001-01-0000001,0.409608
1.0,51,1992.18,351.97,2.0,1752.16,366.64,2.0,-75.844,001-01-0000001,0.851185
1.0,53,941.34,115.23,2.0,805.7,18.76,2.0,-58.04,001-01-0000001,0.961211
1.0,54,1765.54,265.54,2.0,1101.2,308.75,2.0,-79.543,001-01-0000001,0.582253
1.0,55,-78.73,1116.44,2.0,185.59,1343.27,2.0,-85.152,001-01-0000001,0.008792
1.0,56,1877.43,-172.84,2.0,2185.18,116.11,2.0,-69.815,001-01-0000001,0.954733
1.0,58,436.21,2127.32,2.0,387.09,2085.88,2.0,-88.224,001-01-0000001,0.22758
1.0,59,290.25,24.37,2.0,774.33,-238.92,2.0,-59.504,001-01-0000001,0.037161
1.0,60,1466.32,483.04,2.0,1460.72,532.82,2.0,-64.236,001-01-0000001,0.976735
1.0,61,259.41,740.54,2.0,-116.79,609.16,2.0,-64.599,001-01-0000001,0.66987
1.0,62,689.5,1555.16,2.0,666.53,1522.24,2.0,-89.982,001-01-0000001,0.003813
1.0,63,1167.53,1914.31,2.0,1186.92,1960.37,2.0,-79.484,001-01-0000001,0.778604
1.0,64,492.93,-95.76,2.0,584.74,-110.93,2.0,-54.467,001-01-0000001,0.802937
1.0,65,2153.94,1988.14,2.0,1901.34,2190.16,2.0,-78.043,001-01-0000001,0.940508
1.0,66,912.75,919.54,2.0,939.3,790.95,2.0,-57.869,001-01-0000001,0.99249
1.0,67,1294.82,1661.51,2.0,1405.5,1708.95,2.0,-64.095,001-01-0000001,0.995899
1.0,68,437.21,988.45,2.0,329.59,896.17,2.0,-65.011,001-01-0000001,0.869415
1.0,69,1034.2,1581.58,2.0,1070.1,1736.29,2.0,-77.305,001-01-0000001,0.751648
1.0,70,1931.33,2192.74,2.0,1812.69,2024.22,2.0,-79.819,001-01-0000001,0.90605
1.0,71,271.76,271.76,2.0,486.1,710.63,2.0,-52.848,001-01-0000001,0.676202
1.0,73,499.99,1270.97,2.0,334.31,1655.46,2.0,-85.143,001-01-0000001,0.025047
1.0,74,912.14,397.82,2.0,832.99,418.25,2.0,-75.156,001-01-0000001,0.24787
1.0,75,1894.12,1669.21,2.0,1893.59,2228.22,2.0,-86.737,001-01-0000001,0.485199
1.0,76,850.04,1975.24,2.0,803.82,1845.83,2.0,-75.729,001-01-0000001,0.883632
1.0,77,1549.92,-110.04,2.0,1616.48,-39.61,2.0,-81.824,001-01-0000001,0.286324
