time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1488.92,2.0,336.05
1.0,2,1468.55,659.46,2.0,1512.02,431.07,2.0,232.49
1.0,3,1665.01,1822.76,2.0,1750.21,1579.85,2.0,257.43
1.0,4,1433.31,474.67,2.0,1312.36,-81.16,2.0,568.84
1.0,5,62.47,485.63,2.0,-216.65,-28.41,2.0,584.93
1.0,6,2153.66,762.62,2.0,2458.86,475.46,2.0,419.06
1.0,7,1875.03,1819.11,2.0,2143.96,1929.4,2.0,290.67
1.0,8,1424.18,553.63,2.0,1323.65,620.24,2.0,120.6
1.0,9,562.91,645.51,2.0,437.91,771.44,2.0,177.43
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2000.92,787.91,2.0,298.3
1.0,14,-1.67,1259.46,2.0,-131.57,1216.84,2.0,136.72
1.0,15,1906.5,1411.21,2.0,2113.8,1688.05,2.0,345.85
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-90.79,2110.2,2.0,142.6
1.0,19,292.4,1154.16,2.0,-120.94,966.15,2.0,454.09
1.0,20,1182.37,507.19,2.0,966.23,731.89,2.0,311.78
1.0,21,1281.24,-90.79,2.0,1123.48,-96.62,2.0,157.87
1.0,23,1342.84,-229.36,2.0,839.57,-459.36,2.0,553.34
1.0,24,165.04,1218.83,2.0,-93.6,1315.16,2.0,276.0
1.0,25,2177.44,1597.52,2.0,2052.01,1725.08,2.0,178.9
1.0,26,350.85,2090.52,2.0,-464.64,1987.14,2.0,822.01
1.0,29,2089.36,1716.11,2.0,1906.96,2260.52,2.0,574.16
1.0,30,1482.86,-125.25,2.0,1630.63,2.14,2.0,195.11
1.0,32,1975.06,2129.63,2.0,2365.66,1695.26,2.0,584.17
1.0,34,771.04,1517.05,2.0,260.73,840.72,2.0,847.25
1.0,35,1703.23,1414.12,2.0,2031.11,1155.65,2.0,417.5
1.0,36,39.18,2005.9,2.0,-390.87,1737.46,2.0,506.96
1.0,37,617.56,419.38,2.0,750.62,378.96,2.0,139.07
1.0,38,912.27,204.59,2.0,1081.52,205.91,2.0,169.25
1.0,39,1858.06,1552.38,2.0,1813.38,1650.6,2.0,107.91
1.0,41,766.4,-15.95,2.0,313.71,33.85,2.0,455.42
1.0,43,1976.93,956.03,2.0,1738.71,784.1,2.0,293.78
1.0,44,301.49,1170.25,2.0,-120.35,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1707.84,-223.39,2.0,403.73
1.0,46,2173.16,1868.2,2.0,2437.54,1933.35,2.0,272.29
1.0,48,698.48,796.42,2.0,438.06,831.92,2.0,262.82
1.0,49,2000.28,1526.92,2.0,2074.21,1546.82,2.0,76.57
1.0,50,614.84,-72.26,2.0,711.09,-4.32,2.0,117.82
1.0,51,1752.16,366.64,2.0,1567.5,462.88,2.0,208.23
1.0,52,406.71,331.91,2.0,258.42,261.86,2.0,164.0
1.0,53,805.7,18.76,2.0,918.93,139.58,2.0,165.59
1.0,54,1101.2,308.75,2.0,1285.87,-17.93,2.0,375.26
1.0,55,185.59,1343.27,2.0,-164.88,1364.83,2.0,351.13
1.0,56,2185.18,116.11,2.0,1870.58,-168.12,2.0,423.97
1.0,58,387.09,2085.88,2.0,255.71,2423.0,2.0,361.82
1.0,60,1460.72,532.82,2.0,1213.04,326.47,2.0,322.37
1.0,62,666.53,1522.24,2.0,545.32,1462.41,2.0,135.17
1.0,63,1186.92,1960.37,2.0,1445.56,1732.58,2.0,344.65
1.0,64,584.74,-110.93,2.0,595.05,-400.62,2.0,289.87
1.0,65,1901.34,2190.16,2.0,2500.0,1645.34,2.0,809.46
1.0,66,939.3,790.95,2.0,842.94,852.33,2.0,114.24
1.0,68,329.59,896.17,2.0,155.34,947.6,2.0,181.68
1.0,69,1070.1,1736.29,2.0,1190.8,1932.31,2.0,230.2
1.0,70,1812.69,2024.22,2.0,1536.85,2500.0,2.0,549.96
1.0,71,486.1,710.63,2.0,595.21,854.12,2.0,180.26
1.0,73,334.31,1655.46,2.0,206.03,1526.71,2.0,181.75
1.0,74,832.99,418.25,2.0,649.45,180.22,2.0,300.58
1.0,75,1893.59,2228.22,2.0,1398.1,2074.27,2.0,518.85
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
1.0,77,1616.48,-39.61,2.0,1545.15,-204.61,2.0,179.76
1.0,78,1456.79,1930.51,2.0,1239.09,1736.6,2.0,291.53
1.0,80,2111.31,402.37,2.0,2336.01,315.44,2.0,240.93
1.0,81,1057.99,1273.98,2.0,961.46,1596.54,2.0,336.7
1.0,82,978.38,1315.24,2.0,1086.76,1431.4,2.0,158.87
1.0,83,2008.24,1614.59,2.0,1765.31,1847.42,2.0,336.48
1.0,85,1116.07,2072.0,2.0,1312.85,2470.05,2.0,444.03
1.0,86,2041.48,-62.27,2.0,1997.56,67.13,2.0,136.66
1.0,88,957.44,2065.61,2.0,1018.54,2126.56,2.0,86.3
1.0,90,1744.02,1698.11,2.0,1818.19,1538.94,2.0,175.59
1.0,91,556.64,473.36,2.0,728.9,632.75,2.0,234.69
1.0,92,-48.84,1574.0,2.0,-500.0,1030.33,2.0,706.49
1.0,93,1631.88,1019.92,2.0,1588.94,834.14,2.0,190.68
1.0,94,594.79,1481.75,2.0,581.24,1521.83,2.0,42.32
1.0,95,660.81,1801.87,2.0,261.34,1864.19,2.0,404.29
1.0,96,688.16,1499.78,2.0,287.05,903.2,2.0,718.89
1.0,98,215.39,2003.38,2.0,91.21,1680.38,2.0,346.05
1.0,99,600.11,802.59,2.0,549.56,550.61,2.0,257.0
1.0,100,835.92,284.91,2.0,373.2,99.1,2.0,498.64
1.0,101,535.11,1098.03,2.0,725.47,1084.67,2.0,190.83
