timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,1,-2.04,1758.13,2.0,-192.51,1624.49,2.0,-74.984,001-01-0000001,0.80019
1.0,2,1637.98,476.31,2.0,1468.55,659.46,2.0,-89.773,001-01-0000001,0.006626
1.0,3,1575.1,1887.49,2.0,1665.01,1822.76,2.0,-93.002,001-01-0000001,0.082948
1.0,4,1356.27,499.93,2.0,1433.31,474.67,2.0,-75.088,001-01-0000001,0.641276
1.0,5,-16.35,480.18,2.0,62.47,485.63,2.0,-52.232,001-01-0000001,0.856051
1.0,6,1642.25,993.71,2.0,2153.66,762.62,2.0,-97.732,001-01-0000001,0.139229
1.0,7,2114.55,1665.98,2.0,1875.03,1819.11,2.0,-90.033,001-01-0000001,0.336216
1.0,8,1434.74,566.67,2.0,1424.18,553.63,2.0,-78.154,001-01-0000001,0.520042
1.0,9,473.07,900.4,2.0,562.91,645.51,2.0,-81.861,001-01-0000001,0.001633
1.0,10,438.75,2186.61,2.0,747.94,2211.36,2.0,-77.892,001-01-0000001,0.836094
1.0,11,2044.24,849.06,2.0,1764.9,970.34,2.0,-85.043,001-01-0000001,0.455462
1.0,12,-123.2,20.23,2.0,-35.31,129.63,2.0,-48.396,001-01-0000001,0.0
1.0,13,652.99,0.0,2.0,846.6,136.55,2.0,-56.11,001-01-0000001,0.887976
1.0,14,-74.42,1380.42,2.0,-1.67,1259.46,2.0,-74.58,001-01-0000001,0.628745
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,-90.21,001-01-0000001,0.181072
1.0,16,696.71,1252.49,2.0,836.37,1321.72,2.0,-73.341,001-01-0000001,0.725787
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,-49.713,001-01-0000001,0.0
1.0,18,196.76,1918.75,2.0,-70.78,1969.01,2.0,-81.611,001-01-0000001,0.532194
1.0,19,770.37,613.74,2.0,292.4,1154.16,2.0,-77.526,001-01-0000001,0.107075
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,-85.889,001-01-0000001,0.083486
1.0,21,1366.3,-36.61,2.0,1281.24,-90.79,2.0,-73.983,001-01-0000001,0.651986
1.0,22,337.4,825.23,2.0,-187.09,829.25,2.0,-73.801,001-01-0000001,0.220902
1.0,23,980.39,-210.44,2.0,1342.84,-229.36,2.0,-79.937,001-01-0000001,0.029104
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,-67.887,001-01-0000001,0.927591
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,-92.259,001-01-0000001,0.150808
1.0,26,379.21,2107.03,2.0,350.85,2090.52,2.0,-84.914,001-01-0000001,0.427904
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,-47.563,001-01-0000001,0.0
1.0,28,707.11,437.11,2.0,655.04,319.75,2.0,-65.554,001-01-0000001,0.669178
1.0,29,2038.17,1578.98,2.0,2089.36,1716.11,2.0,-90.895,001-01-0000001,0.235654
1.0,30,1629.59,0.97,2.0,1482.86,-125.25,2.0,-80.348,001-01-0000001,0.435245
1.0,32,2149.18,1992.12,2.0,1975.06,2129.63,2.0,-98.015,001-01-0000001,0.016151
