time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1582.31,2.0,310.37
1.0,2,1468.55,659.46,2.0,1647.22,503.09,2.0,237.44
1.0,3,1665.01,1822.76,2.0,1780.33,1614.61,2.0,237.96
1.0,4,1433.31,474.67,2.0,1378.83,-72.64,2.0,550.02
1.0,5,62.47,485.63,2.0,-233.6,-21.57,2.0,587.29
1.0,6,2153.66,762.62,2.0,2500.0,532.94,2.0,415.58
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1388.26,651.36,2.0,104.12
1.0,9,562.91,645.51,2.0,457.52,814.71,2.0,199.33
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2086.87,841.76,2.0,346.69
1.0,12,-35.31,129.63,2.0,-255.73,129.08,2.0,220.42
1.0,13,846.6,136.55,2.0,533.69,120.96,2.0,313.29
1.0,14,-1.67,1259.46,2.0,-125.88,1277.78,2.0,125.56
1.0,15,1906.5,1411.21,2.0,2143.41,1713.6,2.0,384.14
1.0,16,836.37,1321.72,2.0,644.83,1371.9,2.0,198.0
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.2
1.0,18,-70.78,1969.01,2.0,9.6,2246.75,2.0,289.13
1.0,19,292.4,1154.16,2.0,-122.58,1043.08,2.0,429.59
1.0,20,1182.37,507.19,2.0,997.4,751.06,2.0,306.08
1.0,21,1281.24,-90.79,2.0,1196.77,-91.47,2.0,84.48
1.0,22,-187.09,829.25,2.0,-116.93,578.75,2.0,260.14
1.0,23,1342.84,-229.36,2.0,966.36,-482.95,2.0,453.92
1.0,24,165.04,1218.83,2.0,-93.02,1321.31,2.0,277.66
1.0,25,2177.44,1597.52,2.0,2071.92,1746.21,2.0,182.33
1.0,26,350.85,2090.52,2.0,-356.83,2192.72,2.0,715.02
1.0,27,29.91,-101.42,2.0,-42.94,40.28,2.0,159.32
1.0,28,655.04,319.75,2.0,366.25,253.67,2.0,296.26
1.0,29,2089.36,1716.11,2.0,1970.05,2320.34,2.0,615.9
1.0,30,1482.86,-125.25,2.0,1743.72,55.21,2.0,317.2
1.0,31,-193.47,345.77,2.0,136.29,-101.47,2.0,555.67
1.0,32,1975.06,2129.63,2.0,2408.1,1767.78,2.0,564.33
1.0,33,276.88,80.04,2.0,48.21,195.07,2.0,255.97
1.0,34,771.04,1517.05,2.0,318.75,1182.14,2.0,562.79
1.0,35,1703.23,1414.12,2.0,2084.42,1187.34,2.0,443.54
1.0,36,39.18,2005.9,2.0,-388.65,1744.77,2.0,501.23
1.0,37,617.56,419.38,2.0,777.45,386.9,2.0,163.16
1.0,38,912.27,204.59,2.0,1134.5,218.95,2.0,222.69
1.0,39,1858.06,1552.38,2.0,1832.04,1664.76,2.0,115.36
1.0,40,401.0,342.76,2.0,498.37,149.68,2.0,216.25
1.0,41,766.4,-15.95,2.0,361.21,22.57,2.0,407.02
1.0,42,-31.37,194.83,2.0,90.44,-325.16,2.0,534.07
1.0,43,1976.93,956.03,2.0,1884.68,860.01,2.0,133.15
1.0,44,301.49,1170.25,2.0,-120.35,1212.82,2.0,423.98
1.0,45,1529.99,139.05,2.0,1789.73,-202.22,2.0,428.87
1.0,46,2173.16,1868.2,2.0,2472.89,1988.69,2.0,323.03
1.0,47,217.79,-41.15,2.0,445.62,-75.87,2.0,230.46
1.0,48,698.48,796.42,2.0,458.44,870.2,2.0,251.12
1.0,49,2000.28,1526.92,2.0,2106.82,1575.95,2.0,117.28
1.0,50,614.84,-72.26,2.0,735.01,-6.8,2.0,136.85
1.0,51,1752.16,366.64,2.0,1610.73,485.74,2.0,184.9
