time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1503.32,2.0,330.51
1.0,2,1468.55,659.46,2.0,1539.44,443.7,2.0,227.11
1.0,3,1665.01,1822.76,2.0,1769.01,1601.77,2.0,244.24
1.0,4,1433.31,474.67,2.0,1322.27,-79.75,2.0,565.43
1.0,5,62.47,485.63,2.0,-219.13,-27.5,2.0,585.31
1.0,6,2153.66,762.62,2.0,2498.93,517.11,2.0,423.66
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1333.3,624.88,2.0,115.48
1.0,9,562.91,645.51,2.0,444.09,785.04,2.0,183.27
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2014.35,796.05,2.0,304.3
1.0,14,-1.67,1259.46,2.0,-130.52,1228.61,2.0,132.5
1.0,15,1906.5,1411.21,2.0,2130.93,1702.58,2.0,367.79
1.0,16,836.37,1321.72,2.0,608.72,1321.95,2.0,227.64
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-72.89,2135.17,2.0,166.17
1.0,19,292.4,1154.16,2.0,-122.0,982.45,2.0,448.57
1.0,20,1182.37,507.19,2.0,991.7,747.58,2.0,306.82
1.0,21,1281.24,-90.79,2.0,1134.74,-95.83,2.0,146.59
1.0,23,1342.84,-229.36,2.0,858.69,-463.34,2.0,537.73
1.0,24,165.04,1218.83,2.0,-93.02,1321.32,2.0,277.67
1.0,25,2177.44,1597.52,2.0,2070.17,1744.33,2.0,181.83
1.0,26,350.85,2090.52,2.0,-449.57,2019.27,2.0,803.59
1.0,28,655.04,319.75,2.0,341.82,242.5,2.0,322.61
1.0,29,2089.36,1716.11,2.0,1916.4,2269.73,2.0,580.01
1.0,30,1482.86,-125.25,2.0,1648.03,9.59,2.0,213.23
1.0,32,1975.06,2129.63,2.0,2377.48,1715.68,2.0,577.32
1.0,33,276.88,80.04,2.0,49.43,188.65,2.0,252.05
1.0,34,771.04,1517.05,2.0,266.18,884.63,2.0,809.22
1.0,35,1703.23,1414.12,2.0,2039.61,1160.39,2.0,421.33
1.0,36,39.18,2005.9,2.0,-388.67,1744.75,2.0,501.25
1.0,37,617.56,419.38,2.0,754.6,380.16,2.0,142.54
1.0,38,912.27,204.59,2.0,1096.56,209.38,2.0,184.35
1.0,39,1858.06,1552.38,2.0,1822.67,1657.66,2.0,111.06
1.0,41,766.4,-15.95,2.0,324.34,31.62,2.0,444.61
1.0,43,1976.93,956.03,2.0,1762.65,795.76,2.0,267.58
1.0,44,301.49,1170.25,2.0,-120.34,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1728.3,-218.2,2.0,408.6
1.0,46,2173.16,1868.2,2.0,2449.3,1951.8,2.0,288.51
1.0,47,217.79,-41.15,2.0,445.62,-75.86,2.0,230.46
1.0,48,698.48,796.42,2.0,442.22,839.78,2.0,259.9
1.0,49,2000.28,1526.92,2.0,2106.82,1575.94,2.0,117.28
1.0,50,614.84,-72.26,2.0,719.73,-5.22,2.0,124.49
1.0,51,1752.16,366.64,2.0,1584.1,471.83,2.0,198.26
1.0,52,406.71,331.91,2.0,260.95,264.36,2.0,160.65
1.0,53,805.7,18.76,2.0,924.87,140.12,2.0,170.09
1.0,54,1101.2,308.75,2.0,1309.28,-14.17,2.0,384.15
1.0,55,185.59,1343.27,2.0,-162.52,1397.84,2.0,352.36
1.0,56,2185.18,116.11,2.0,1888.35,-157.83,2.0,403.91
1.0,58,387.09,2085.88,2.0,277.91,2450.45,2.0,380.57
1.0,60,1460.72,532.82,2.0,1222.12,330.23,2.0,313.01
1.0,61,-116.79,609.16,2.0,-466.17,492.27,2.0,368.42
1.0,62,666.53,1522.24,2.0,564.32,1509.77,2.0,102.96
1.0,63,1186.92,1960.37,2.0,1456.16,1742.06,2.0,346.63
1.0,64,584.74,-110.93,2.0,600.57,-402.94,2.0,292.44
1.0,65,1901.34,2190.16,2.0,2500.0,1659.29,2.0,800.14
1.0,66,939.3,790.95,2.0,847.57,857.14,2.0,113.11
