timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,1,-2.02,1758.12,2.0,-192.51,1624.49,2.0,-66.181,001-01-0000001,0.977948
1.0,2,1561.91,374.43,2.0,1468.55,659.46,2.0,-81.768,001-01-0000001,0.325209
1.0,3,1569.27,1883.81,2.0,1665.01,1822.76,2.0,-90.609,001-01-0000001,0.203366
1.0,4,1356.29,499.93,2.0,1433.31,474.67,2.0,-67.108,001-01-0000001,0.930432
1.0,5,-16.29,480.13,2.0,62.47,485.63,2.0,-47.567,001-01-0000001,0.953974
1.0,6,1642.25,993.71,2.0,2153.66,762.62,2.0,-94.434,001-01-0000001,0.016998
1.0,7,2114.55,1665.98,2.0,1875.03,1819.11,2.0,-90.033,001-01-0000001,0.336216
1.0,8,1428.52,559.95,2.0,1424.18,553.63,2.0,-70.208,001-01-0000001,0.883897
1.0,9,470.78,901.05,2.0,562.91,645.51,2.0,-76.188,001-01-0000001,0.206267
1.0,10,438.75,2186.61,2.0,747.94,2211.36,2.0,-77.892,001-01-0000001,0.836094
1.0,11,2016.76,843.6,2.0,1764.9,970.34,2.0,-76.672,001-01-0000001,0.864677
1.0,14,-69.88,1377.72,2.0,-1.67,1259.46,2.0,-66.392,001-01-0000001,0.929596
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,-87.285,001-01-0000001,0.365288
1.0,16,695.59,1248.42,2.0,836.37,1321.72,2.0,-65.509,001-01-0000001,0.951973
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,-49.713,001-01-0000001,0.0
1.0,18,196.74,1918.71,2.0,-70.78,1969.01,2.0,-72.729,001-01-0000001,0.912757
1.0,19,770.32,613.64,2.0,292.4,1154.16,2.0,-69.989,001-01-0000001,0.572667
1.0,20,1305.15,910.47,2.0,1182.37,507.19,2.0,-84.955,001-01-0000001,0.126509
1.0,21,1365.7,-34.34,2.0,1281.24,-90.79,2.0,-65.602,001-01-0000001,0.940138
1.0,23,967.83,-208.89,2.0,1342.84,-229.36,2.0,-71.246,001-01-0000001,0.498819
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,-67.887,001-01-0000001,0.927592
1.0,25,2036.11,1554.6,2.0,2177.44,1597.52,2.0,-91.844,001-01-0000001,0.173489
1.0,26,374.79,2101.82,2.0,350.85,2090.52,2.0,-76.19,001-01-0000001,0.867501
1.0,28,706.94,436.53,2.0,655.04,319.75,2.0,-60.341,001-01-0000001,0.880006
1.0,29,2035.07,1580.41,2.0,2089.36,1716.11,2.0,-82.143,001-01-0000001,0.761753
1.0,30,1629.59,1.17,2.0,1482.86,-125.25,2.0,-71.726,001-01-0000001,0.869064
1.0,32,2144.06,1960.46,2.0,1975.06,2129.63,2.0,-89.425,001-01-0000001,0.459276
1.0,33,370.73,360.81,2.0,276.88,80.04,2.0,-61.805,001-01-0000001,0.423352
1.0,34,862.49,1430.68,2.0,771.04,1517.05,2.0,-79.115,001-01-0000001,0.541602
1.0,35,1803.72,1339.56,2.0,1703.23,1414.12,2.0,-70.637,001-01-0000001,0.974736
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,-76.852,001-01-0000001,0.809097
1.0,37,592.88,457.31,2.0,617.56,419.38,2.0,-56.584,001-01-0000001,0.92661
1.0,38,1073.11,176.01,2.0,912.27,204.59,2.0,-71.672,001-01-0000001,0.568638
1.0,39,1925.96,1563.5,2.0,1858.06,1552.38,2.0,-76.476,001-01-0000001,0.920157
1.0,41,832.97,-33.62,2.0,766.4,-15.95,2.0,-68.425,001-01-0000001,0.49973
1.0,43,1961.67,968.84,2.0,1976.93,956.03,2.0,-80.231,001-01-0000001,0.726572
1.0,44,328.96,1042.38,2.0,301.49,1170.25,2.0,-78.459,001-01-0000001,0.145211
1.0,45,1583.44,-99.03,2.0,1529.99,139.05,2.0,-76.975,001-01-0000001,0.620265
1.0,46,2166.25,2056.76,2.0,2173.16,1868.2,2.0,-89.375,001-01-0000001,0.492256
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,-49.663,001-01-0000001,1e-06
1.0,48,808.34,950.09,2.0,698.48,796.42,2.0,-67.443,001-01-0000001,0.866734
1.0,49,2000.01,1500.0,2.0,2000.28,1526.92,2.0,-100.309,001-01-0000001,0.061627
1.0,50,612.5,4.24,2.0,614.84,-72.26,2.0,-63.267,001-01-0000001,0.508115
1.0,51,1992.1,351.98,2.0,1752.16,366.64,2.0,-74.873,001-01-0000001,0.879835
1.0,52,754.57,245.43,2.0,406.71,331.91,2.0,-69.924,001-01-0000001,0.347259
1.0,53,942.07,115.59,2.0,805.7,18.76,2.0,-58.909,001-01-0000001,0.950918
1.0,54,1765.54,265.54,2.0,1101.2,308.75,2.0,-81.453,001-01-0000001,0.460755
1.0,55,-78.8,1116.39,2.0,185.59,1343.27,2.0,-85.062,001-01-0000001,0.007546
1.0,56,1875.13,-171.18,2.0,2185.18,116.11,2.0,-67.583,001-01-0000001,0.975986
1.0,58,434.57,2126.49,2.0,387.09,2085.88,2.0,-86.53,001-01-0000001,0.335339
1.0,60,1466.33,483.03,2.0,1460.72,532.82,2.0,-64.569,001-01-0000001,0.974296
1.0,61,226.19,695.66,2.0,-116.79,609.16,2.0,-62.005,001-01-0000001,0.742856
1.0,62,688.42,1558.72,2.0,666.53,1522.24,2.0,-90.164,001-01-0000001,0.002474
1.0,63,1166.66,1912.63,2.0,1186.92,1960.37,2.0,-78.336,001-01-0000001,0.823073
1.0,64,492.44,-95.72,2.0,584.74,-110.93,2.0,-51.709,001-01-0000001,0.890595
1.0,65,2153.79,1986.29,2.0,1901.34,2190.16,2.0,-76.122,001-01-0000001,0.964688
1.0,66,912.68,919.62,2.0,939.3,790.95,2.0,-61.336,001-01-0000001,0.977005
1.0,67,1237.86,1524.23,2.0,1405.5,1708.95,2.0,-63.248,001-01-0000001,0.995428
1.0,68,437.01,989.58,2.0,329.59,896.17,2.0,-69.222,001-01-0000001,0.702263
1.0,69,1034.13,1581.61,2.0,1070.1,1736.29,2.0,-76.709,001-01-0000001,0.777838
1.0,70,1929.03,2191.91,2.0,1812.69,2024.22,2.0,-78.132,001-01-0000001,0.938101
1.0,71,606.8,606.9,2.0,486.1,710.63,2.0,-61.163,001-01-0000001,0.87184
1.0,73,499.99,1270.97,2.0,334.31,1655.46,2.0,-85.143,001-01-0000001,0.025047
1.0,74,912.14,397.82,2.0,832.99,418.25,2.0,-75.156,001-01-0000001,0.24787
1.0,75,1888.74,1665.72,2.0,1893.59,2228.22,2.0,-84.785,001-01-0000001,0.604663
1.0,76,850.04,1975.24,2.0,803.82,1845.83,2.0,-75.729,001-01-0000001,0.883632
1.0,77,1546.0,-111.74,2.0,1616.48,-39.61,2.0,-80.104,001-01-0000001,0.397107
1.0,78,1452.01,1942.52,2.0,1456.79,1930.51,2.0,-78.797,001-01-0000001,0.85143
