time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1533.31,2.0,320.73
1.0,2,1468.55,659.46,2.0,1570.9,460.48,2.0,223.76
1.0,3,1665.01,1822.76,2.0,1780.33,1614.61,2.0,237.96
1.0,4,1433.31,474.67,2.0,1334.57,-78.06,2.0,561.48
1.0,5,62.47,485.63,2.0,-221.07,-26.76,2.0,585.6
1.0,6,2153.66,762.62,2.0,2500.0,532.94,2.0,415.58
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1344.83,630.43,2.0,110.43
1.0,9,562.91,645.51,2.0,438.8,773.38,2.0,178.2
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2034.81,808.58,2.0,314.67
1.0,12,-35.31,129.63,2.0,-255.73,129.08,2.0,220.42
1.0,14,-1.67,1259.46,2.0,-128.8,1247.43,2.0,127.7
1.0,15,1906.5,1411.21,2.0,2143.4,1713.59,2.0,384.13
1.0,16,836.37,1321.72,2.0,615.29,1330.72,2.0,221.26
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-37.8,2183.17,2.0,216.68
1.0,19,292.4,1154.16,2.0,-122.64,997.72,2.0,443.55
1.0,20,1182.37,507.19,2.0,997.4,751.06,2.0,306.08
1.0,21,1281.24,-90.79,2.0,1154.75,-94.43,2.0,126.54
1.0,22,-187.09,829.25,2.0,-114.57,566.31,2.0,272.76
1.0,23,1342.84,-229.36,2.0,898.64,-471.17,2.0,505.75
1.0,24,165.04,1218.83,2.0,-93.02,1321.31,2.0,277.66
1.0,25,2177.44,1597.52,2.0,2071.92,1746.21,2.0,182.33
1.0,26,350.85,2090.52,2.0,-419.31,2080.1,2.0,770.24
1.0,27,29.91,-101.42,2.0,-42.95,40.28,2.0,159.33
1.0,29,2089.36,1716.11,2.0,1934.49,2287.06,2.0,591.58
1.0,30,1482.86,-125.25,2.0,1682.25,24.85,2.0,249.57
1.0,31,-193.47,345.77,2.0,136.29,-101.47,2.0,555.67
1.0,32,1975.06,2129.63,2.0,2400.87,1755.57,2.0,566.78
1.0,33,276.88,80.04,2.0,48.21,195.07,2.0,255.97
1.0,34,771.04,1517.05,2.0,272.69,965.73,2.0,743.18
1.0,35,1703.23,1414.12,2.0,2053.01,1168.05,2.0,427.65
1.0,36,39.18,2005.9,2.0,-388.67,1744.76,2.0,501.25
1.0,37,617.56,419.38,2.0,749.66,378.67,2.0,138.24
1.0,38,912.27,204.59,2.0,1104.57,211.31,2.0,192.41
1.0,39,1858.06,1552.38,2.0,1832.04,1664.76,2.0,115.35
1.0,41,766.4,-15.95,2.0,337.89,28.52,2.0,430.81
1.0,42,-31.37,194.83,2.0,90.44,-325.17,2.0,534.07
1.0,43,1976.93,956.03,2.0,1801.79,815.69,2.0,224.43
1.0,44,301.49,1170.25,2.0,-120.34,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1761.9,-209.51,2.0,418.66
1.0,46,2173.16,1868.2,2.0,2472.38,1987.9,2.0,322.27
1.0,47,217.79,-41.15,2.0,445.62,-75.87,2.0,230.46
1.0,48,698.48,796.42,2.0,441.87,839.12,2.0,260.13
