time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-2.04,1758.13,2.0,232.67
1.0,2,1468.55,659.46,2.0,1628.43,444.26,2.0,268.09
1.0,3,1665.01,1822.76,2.0,1575.1,1887.49,2.0,110.78
1.0,4,1433.31,474.67,2.0,1356.27,499.93,2.0,81.07
1.0,5,62.47,485.63,2.0,-16.33,480.16,2.0,78.98
1.0,6,2153.66,762.62,2.0,1642.25,993.71,2.0,561.19
1.0,7,1875.03,1819.11,2.0,2114.55,1665.98,2.0,284.29
1.0,8,1424.18,553.63,2.0,1431.48,563.32,2.0,12.13
1.0,9,562.91,645.51,2.0,469.75,901.36,2.0,272.28
1.0,10,747.94,2211.36,2.0,438.75,2186.61,2.0,310.18
1.0,11,1764.9,970.34,2.0,2033.35,846.28,2.0,295.73
1.0,12,-35.31,129.63,2.0,-123.2,20.23,2.0,140.33
1.0,14,-1.67,1259.46,2.0,-72.79,1379.43,2.0,139.47
1.0,15,1906.5,1411.21,2.0,1883.44,1383.44,2.0,36.1
1.0,16,836.37,1321.72,2.0,696.68,1252.48,2.0,155.9
1.0,17,-190.5,438.9,2.0,-134.87,14.75,2.0,427.78
1.0,18,-70.78,1969.01,2.0,196.76,1918.74,2.0,272.22
1.0,19,292.4,1154.16,2.0,770.34,613.68,2.0,721.49
1.0,20,1182.37,507.19,2.0,1304.97,910.86,2.0,421.87
1.0,21,1281.24,-90.79,2.0,1366.12,-35.92,2.0,101.06
1.0,22,-187.09,829.25,2.0,337.18,824.8,2.0,524.29
1.0,23,1342.84,-229.36,2.0,977.75,-210.18,2.0,365.6
1.0,24,165.04,1218.83,2.0,212.8,1486.36,2.0,271.75
1.0,25,2177.44,1597.52,2.0,2036.37,1554.43,2.0,147.5
1.0,26,350.85,2090.52,2.0,377.99,2105.63,2.0,31.06
1.0,27,29.91,-101.42,2.0,-88.28,78.93,2.0,215.62
1.0,29,2089.36,1716.11,2.0,2037.33,1579.38,2.0,146.29
1.0,30,1482.86,-125.25,2.0,1629.59,1.02,2.0,193.58
1.0,31,-193.47,345.77,2.0,207.61,-0.01,2.0,529.56
1.0,32,1975.06,2129.63,2.0,2148.63,1984.96,2.0,225.95
1.0,33,276.88,80.04,2.0,360.32,354.08,2.0,286.46
1.0,34,771.04,1517.05,2.0,860.69,1434.37,2.0,121.95
1.0,35,1703.23,1414.12,2.0,1806.98,1345.87,2.0,124.17
1.0,36,39.18,2005.9,2.0,-22.08,1999.04,2.0,61.65
1.0,37,617.56,419.38,2.0,410.23,410.22,2.0,207.53
1.0,38,912.27,204.59,2.0,1077.32,174.2,2.0,167.83
1.0,39,1858.06,1552.38,2.0,1930.6,1568.54,2.0,74.32
1.0,41,766.4,-15.95,2.0,833.15,-34.49,2.0,69.28
1.0,42,-31.37,194.83,2.0,83.59,-200.85,2.0,412.04
1.0,43,1976.93,956.03,2.0,1962.7,967.62,2.0,18.35
1.0,44,301.49,1170.25,2.0,328.96,1042.38,2.0,130.79
1.0,45,1529.99,139.05,2.0,1588.55,-94.49,2.0,240.77
1.0,46,2173.16,1868.2,2.0,2162.07,2067.78,2.0,199.89
1.0,47,217.79,-41.15,2.0,135.34,0.41,2.0,92.33
1.0,48,698.48,796.42,2.0,808.38,949.93,2.0,188.8
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.51,4.05,2.0,76.35
1.0,51,1752.16,366.64,2.0,1992.45,351.96,2.0,240.74
1.0,53,805.7,18.76,2.0,946.24,117.59,2.0,171.81
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-74.1,1119.44,2.0,342.83
1.0,56,2185.18,116.11,2.0,1884.34,-177.53,2.0,420.39
1.0,58,387.09,2085.88,2.0,441.82,2129.98,2.0,70.29
1.0,59,774.33,-238.92,2.0,329.56,124.64,2.0,574.45
1.0,60,1460.72,532.82,2.0,1466.42,482.85,2.0,50.29
1.0,61,-116.79,609.16,2.0,259.42,740.55,2.0,398.5
1.0,62,666.53,1522.24,2.0,656.35,1620.45,2.0,98.73
1.0,63,1186.92,1960.37,2.0,1171.82,1923.27,2.0,40.06
1.0,64,584.74,-110.93,2.0,494.07,-95.84,2.0,91.91
1.0,65,1901.34,2190.16,2.0,2154.28,1993.94,2.0,320.13
1.0,66,939.3,790.95,2.0,912.64,919.66,2.0,131.44
1.0,67,1405.5,1708.95,2.0,1308.99,1681.11,2.0,100.44
1.0,68,329.59,896.17,2.0,436.97,989.83,2.0,142.49
1.0,69,1070.1,1736.29,2.0,1034.86,1581.3,2.0,158.95
1.0,70,1812.69,2024.22,2.0,1939.72,2195.53,2.0,213.27
1.0,71,486.1,710.63,2.0,606.8,606.9,2.0,159.15
1.0,72,30.79,277.22,2.0,-0.01,260.11,2.0,35.23
1.0,73,334.31,1655.46,2.0,499.99,1270.97,2.0,418.66
1.0,74,832.99,418.25,2.0,912.14,397.82,2.0,81.75
1.0,75,1893.59,2228.22,2.0,1894.76,1669.61,2.0,558.61
1.0,76,803.82,1845.83,2.0,850.04,1975.24,2.0,137.42
1.0,77,1616.48,-39.61,2.0,1562.41,-103.47,2.0,83.67
1.0,78,1456.79,1930.51,2.0,1451.77,1942.73,2.0,13.21
1.0,79,-229.86,515.72,2.0,109.09,1078.22,2.0,656.72
1.0,80,2111.31,402.37,2.0,2069.33,467.73,2.0,77.68
1.0,81,1057.99,1273.98,2.0,1137.05,1709.58,2.0,442.72
1.0,82,978.38,1315.24,2.0,857.35,1288.79,2.0,123.89
1.0,83,2008.24,1614.59,2.0,1984.78,1571.14,2.0,49.38
1.0,84,1103.15,1693.73,2.0,924.23,1183.76,2.0,540.44
1.0,85,1116.07,2072.0,2.0,1021.87,2059.18,2.0,95.07
