timestamp,ue_id,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,rsrp_observed,ecgi,anomaly_score_wi
1.0,1,-2.04,1758.13,2.0,-192.51,1624.49,2.0,-73.443,001-01-0000001,0.854653
1.0,2,1628.43,444.26,2.0,1468.55,659.46,2.0,-86.364,001-01-0000001,0.104992
1.0,3,1575.1,1887.49,2.0,1665.01,1822.76,2.0,-93.002,001-01-0000001,0.082948
1.0,4,1356.27,499.93,2.0,1433.31,474.67,2.0,-71.736,001-01-0000001,0.802199
1.0,5,-16.33,480.16,2.0,62.47,485.63,2.0,-50.602,001-01-0000001,0.900426
1.0,6,1642.25,993.71,2.0,2153.66,762.62,2.0,-97.732,001-01-0000001,0.139229
1.0,7,2114.55,1665.98,2.0,1875.03,1819.11,2.0,-90.033,001-01-0000001,0.336216
1.0,8,1431.48,563.32,2.0,1424.18,553.63,2.0,-74.681,001-01-0000001,0.716747
1.0,9,469.75,901.36,2.0,562.91,645.51,2.0,-72.005,001-01-0000001,0.477272
1.0,10,438.75,2186.61,2.0,747.94,2211.36,2.0,-77.892,001-01-0000001,0.836094
1.0,11,2033.35,846.28,2.0,1764.9,970.34,2.0,-82.293,001-01-0000001,0.622437
1.0,12,-123.2,20.23,2.0,-35.31,129.63,2.0,-48.396,001-01-0000001,0.0
1.0,14,-72.79,1379.43,2.0,-1.67,1259.46,2.0,-72.18,001-01-0000001,0.752059
1.0,15,1883.44,1383.44,2.0,1906.5,1411.21,2.0,-90.21,001-01-0000001,0.181072
1.0,16,696.68,1252.48,2.0,836.37,1321.72,2.0,-69.49,001-01-0000001,0.873066
1.0,17,-134.87,14.75,2.0,-190.5,438.9,2.0,-49.713,001-01-0000001,0.0
1.0,18,196.76,1918.74,2.0,-70.78,1969.01,2.0,-80.032,001-01-0000001,0.627913
1.0,19,770.34,613.68,2.0,292.4,1154.16,2.0,-73.557,001-01-0000001,0.340218
1.0,20,1304.97,910.86,2.0,1182.37,507.19,2.0,-85.889,001-01-0000001,0.083486
1.0,21,1366.12,-35.92,2.0,1281.24,-90.79,2.0,-71.975,001-01-0000001,0.753407
1.0,22,337.18,824.8,2.0,-187.09,829.25,2.0,-72.872,001-01-0000001,0.278317
1.0,23,977.75,-210.18,2.0,1342.84,-229.36,2.0,-78.455,001-01-0000001,0.077318
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,-67.887,001-01-0000001,0.927591
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,-92.259,001-01-0000001,0.150808
1.0,26,377.99,2105.63,2.0,350.85,2090.52,2.0,-82.939,001-01-0000001,0.554998
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,-47.563,001-01-0000001,0.0
1.0,29,2037.33,1579.38,2.0,2089.36,1716.11,2.0,-88.826,001-01-0000001,0.369338
1.0,30,1629.59,1.02,2.0,1482.86,-125.25,2.0,-78.57,001-01-0000001,0.550362
1.0,31,207.61,-0.01,2.0,-193.47,345.77,2.0,-53.656,001-01-0000001,0.048587
1.0,32,2148.63,1984.96,2.0,1975.06,2129.63,2.0,-96.344,001-01-0000001,0.063035
1.0,33,360.32,354.08,2.0,276.88,80.04,2.0,-65.865,001-01-0000001,0.145418
1.0,34,860.69,1434.37,2.0,771.04,1517.05,2.0,-83.896,001-01-0000001,0.23169
1.0,35,1806.98,1345.87,2.0,1703.23,1414.12,2.0,-76.483,001-01-0000001,0.883843
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,-76.852,001-01-0000001,0.809097
1.0,37,410.23,410.22,2.0,617.56,419.38,2.0,-50.107,001-01-0000001,0.960285
1.0,38,1077.32,174.2,2.0,912.27,204.59,2.0,-73.826,001-01-0000001,0.433706
1.0,39,1930.6,1568.54,2.0,1858.06,1552.38,2.0,-80.352,001-01-0000001,0.811691
1.0,41,833.15,-34.49,2.0,766.4,-15.95,2.0,-73.124,001-01-0000001,0.196261
1.0,42,83.59,-200.85,2.0,-31.37,194.83,2.0,-57.283,001-01-0000001,0.0
1.0,43,1962.7,967.62,2.0,1976.93,956.03,2.0,-86.352,001-01-0000001,0.355967
1.0,44,328.96,1042.38,2.0,301.49,1170.25,2.0,-78.459,001-01-0000001,0.145211
1.0,45,1588.55,-94.49,2.0,1529.99,139.05,2.0,-82.884,001-01-0000001,0.243863
1.0,46,2162.07,2067.78,2.0,2173.16,1868.2,2.0,-96.256,001-01-0000001,0.080946
1.0,47,135.34,0.41,2.0,217.79,-41.15,2.0,-49.663,001-01-0000001,1e-06
1.0,48,808.38,949.93,2.0,698.48,796.42,2.0,-67.075,001-01-0000001,0.877192
1.0,49,2000.01,1500.0,2.0,2000.28,1526.92,2.0,-100.309,001-01-0000001,0.061627
1.0,50,612.51,4.05,2.0,614.84,-72.26,2.0,-69.522,001-01-0000001,0.11922
1.0,51,1992.45,351.96,2.0,1752.16,366.64,2.0,-80.844,001-01-0000001,0.626123
1.0,53,946.24,117.59,2.0,805.7,18.76,2.0,-63.04,001-01-0000001,0.867249
1.0,54,1765.54,265.54,2.0,1101.2,308.75,2.0,-84.543,001-01-0000001,0.257591
1.0,55,-74.1,1119.44,2.0,185.59,1343.27,2.0,-90.152,001-01-0000001,0.205375
1.0,56,1884.34,-177.53,2.0,2185.18,116.11,2.0,-74.815,001-01-0000001,0.849313
1.0,58,441.82,2129.98,2.0,387.09,2085.88,2.0,-93.224,001-01-0000001,0.014731
1.0,59,329.56,124.64,2.0,774.33,-238.92,2.0,-64.504,001-01-0000001,0.002148
1.0,60,1466.42,482.85,2.0,1460.72,532.82,2.0,-69.236,001-01-0000001,0.909728
1.0,61,259.42,740.55,2.0,-116.79,609.16,2.0,-69.599,001-01-0000001,0.356745
1.0,62,656.35,1620.45,2.0,666.53,1522.24,2.0,-94.982,001-01-0000001,0.081737
1.0,63,1171.82,1923.27,2.0,1186.92,1960.37,2.0,-84.484,001-01-0000001,0.510319
1.0,64,494.07,-95.84,2.0,584.74,-110.93,2.0,-59.467,001-01-0000001,0.546135
1.0,65,2154.28,1993.94,2.0,1901.34,2190.16,2.0,-83.043,001-01-0000001,0.812171
1.0,66,912.64,919.66,2.0,939.3,790.95,2.0,-62.869,001-01-0000001,0.96399
1.0,67,1308.99,1681.11,2.0,1405.5,1708.95,2.0,-69.095,001-01-0000001,0.979401
1.0,68,436.97,989.83,2.0,329.59,896.17,2.0,-70.011,001-01-0000001,0.660696
1.0,69,1034.86,1581.3,2.0,1070.1,1736.29,2.0,-82.305,001-01-0000001,0.465763
1.0,70,1939.72,2195.53,2.0,1812.69,2024.22,2.0,-84.819,001-01-0000001,0.735148
1.0,71,606.8,606.9,2.0,486.1,710.63,2.0,-57.848,001-01-0000001,0.942689
1.0,72,-0.01,260.11,2.0,30.79,277.22,2.0,-53.701,001-01-0000001,0.223502
1.0,73,499.99,1270.97,2.0,334.31,1655.46,2.0,-85.143,001-01-0000001,0.025047
1.0,74,912.14,397.82,2.0,832.99,418.25,2.0,-75.156,001-01-0000001,0.24787
1.0,75,1894.76,1669.61,2.0,1893.59,2228.22,2.0,-86.954,001-01-0000001,0.471325
1.0,76,850.04,1975.24,2.0,803.82,1845.83,2.0,-75.729,001-01-0000001,0.883632
1.0,77,1562.41,-103.47,2.0,1616.48,-39.61,2.0,-86.824,001-01-0000001,0.040001
1.0,78,1451.77,1942.73,2.0,1456.79,1930.51,2.0,-85.067,001-01-0000001,0.550037
1.0,79,109.09,1078.22,2.0,-229.86,515.72,2.0,-78.16,001-01-0000001,0.153662
1.0,80,2069.33,467.73,2.0,2111.31,402.37,2.0,-89.471,001-01-0000001,0.135565
1.0,81,1137.05,1709.58,2.0,1057.99,1273.98,2.0,-77.284,001-01-0000001,0.809225
1.0,82,857.35,1288.79,2.0,978.38,1315.24,2.0,-91.883,001-01-0000001,0.041415
1.0,83,1984.78,1571.14,2.0,2008.24,1614.59,2.0,-101.957,001-01-0000001,0.124376
1.0,84,924.23,1183.76,2.0,1103.15,1693.73,2.0,-66.038,001-01-0000001,0.955516
1.0,85,1021.87,2059.18,2.0,1116.07,2072.0,2.0,-84.322,001-01-0000001,0.541926
