time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,1,-192.507,1624.489,2.000,26,001-01-0000001,N,-73.443,-2.196,-20.963,18
1.000,1,-192.507,1624.489,2.000,2,001-01-0000002,N,-87.264,-15.315,-30.432,23
1.000,1,-192.507,1624.489,2.000,3,001-01-0000003,N,-89.753,-20.837,-37.518,26
1.000,1,-192.507,1624.489,2.000,4,001-01-0000004,N,-85.077,-14.256,-31.476,30
1.000,1,-192.507,1624.489,2.000,5,001-01-0000005,N,-105.827,-38.894,-40.000,35
1.000,1,-192.507,1624.489,2.000,6,001-01-0000006,N,-85.248,-16.482,-29.334,15
1.000,1,-192.507,1624.489,2.000,7,001-01-0000007,N,-102.731,-33.395,-40.000,17
1.000,1,-192.507,1624.489,2.000,8,001-01-0000008,N,-94.113,-23.027,-38.918,21
1.000,1,-192.507,1624.489,2.000,9,001-01-0000009,N,-90.538,-22.664,-31.262,26
1.000,1,-192.507,1624.489,2.000,10,001-01-0000010,N,-104.260,-33.000,-40.000,32
1.000,1,-192.507,1624.489,2.000,11,001-01-0000011,N,-74.524,-4.309,-13.832,8
1.000,1,-192.507,1624.489,2.000,12,001-01-0000012,N,-82.240,-11.629,-26.263,12
1.000,1,-192.507,1624.489,2.000,13,001-01-0000013,N,-86.778,-20.109,-28.901,17
1.000,1,-192.507,1624.489,2.000,14,001-01-0000014,N,-95.159,-27.157,-40.000,23
1.000,1,-192.507,1624.489,2.000,15,001-01-0000015,N,-99.812,-30.210,-40.000,29
1.000,1,-192.507,1624.489,2.000,16,001-01-0000016,N,-59.069,7.493,-3.060,3
1.000,1,-192.507,1624.489,2.000,17,001-01-0000017,N,-74.592,-3.042,-16.792,9
1.000,1,-192.507,1624.489,2.000,18,001-01-0000018,N,-91.210,-20.124,-34.979,15
1.000,1,-192.507,1624.489,2.000,19,001-01-0000019,N,-89.599,-18.585,-33.164,22
1.000,1,-192.507,1624.489,2.000,20,001-01-0000020,N,-95.224,-25.871,-36.020,28
1.000,1,-192.507,1624.489,2.000,21,001-01-0000021,S,-58.961,10.237,-2.778,5
1.000,1,-192.507,1624.489,2.000,22,001-01-0000022,N,-79.049,-6.936,-19.619,10
1.000,1,-192.507,1624.489,2.000,23,001-01-0000023,N,-89.951,-23.410,-32.326,16
1.000,1,-192.507,1624.489,2.000,24,001-01-0000024,N,-75.784,-10.184,-16.824,22
1.000,1,-192.507,1624.489,2.000,25,001-01-0000025,N,-111.370,-40.000,-40.000,28
1.000,2,1468.545,659.461,2.000,26,001-01-0000001,N,-86.364,-23.441,-35.520,15
1.000,2,1468.545,659.461,2.000,2,001-01-0000002,N,-82.028,-21.288,-35.623,15
1.000,2,1468.545,659.461,2.000,3,001-01-0000003,N,-89.690,-25.997,-40.000,10
1.000,2,1468.545,659.461,2.000,4,001-01-0000004,N,-77.576,-10.247,-28.570,8
1.000,2,1468.545,659.461,2.000,5,001-01-0000005,N,-79.872,-18.247,-32.861,11
1.000,2,1468.545,659.461,2.000,6,001-01-0000006,N,-80.783,-18.310,-33.030,19
1.000,2,1468.545,659.461,2.000,7,001-01-0000007,N,-67.447,-8.191,-14.126,13
