time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,1,-192.507,1624.489,2.000,26,001-01-0000001,N,-71.181,0.016,-18.701,21
1.000,1,-192.507,1624.489,2.000,2,001-01-0000002,N,-87.264,-15.365,-30.482,23
1.000,1,-192.507,1624.489,2.000,3,001-01-0000003,N,-89.753,-20.886,-37.567,26
1.000,1,-192.507,1624.489,2.000,4,001-01-0000004,N,-85.077,-14.306,-31.526,30
1.000,1,-192.507,1624.489,2.000,5,001-01-0000005,N,-105.827,-38.944,-40.000,35
1.000,1,-192.507,1624.489,2.000,6,001-01-0000006,N,-85.248,-16.532,-29.384,15
1.000,1,-192.507,1624.489,2.000,7,001-01-0000007,N,-102.731,-33.445,-40.000,17
1.000,1,-192.507,1624.489,2.000,8,001-01-0000008,N,-94.113,-23.077,-38.967,21
1.000,1,-192.507,1624.489,2.000,9,001-01-0000009,N,-90.538,-22.714,-31.311,26
1.000,1,-192.507,1624.489,2.000,10,001-01-0000010,N,-104.260,-33.050,-40.000,32
1.000,1,-192.507,1624.489,2.000,11,001-01-0000011,N,-74.524,-4.358,-13.883,8
1.000,1,-192.507,1624.489,2.000,12,001-01-0000012,N,-82.240,-11.679,-26.313,12
1.000,1,-192.507,1624.489,2.000,13,001-01-0000013,N,-86.778,-20.159,-28.951,17
1.000,1,-192.507,1624.489,2.000,14,001-01-0000014,N,-95.159,-27.206,-40.000,23
1.000,1,-192.507,1624.489,2.000,15,001-01-0000015,N,-99.812,-30.260,-40.000,29
1.000,1,-192.507,1624.489,2.000,16,001-01-0000016,N,-59.069,7.444,-3.152,3
1.000,1,-192.507,1624.489,2.000,17,001-01-0000017,N,-74.592,-3.091,-16.843,9
1.000,1,-192.507,1624.489,2.000,18,001-01-0000018,N,-91.210,-20.174,-35.028,15
1.000,1,-192.507,1624.489,2.000,19,001-01-0000019,N,-89.599,-18.635,-33.214,22
1.000,1,-192.507,1624.489,2.000,20,001-01-0000020,N,-95.224,-25.921,-36.069,28
1.000,1,-192.507,1624.489,2.000,21,001-01-0000021,S,-58.961,10.187,-2.872,5
1.000,1,-192.507,1624.489,2.000,22,001-01-0000022,N,-79.049,-6.986,-19.669,10
1.000,1,-192.507,1624.489,2.000,23,001-01-0000023,N,-89.951,-23.460,-32.375,16
1.000,1,-192.507,1624.489,2.000,24,001-01-0000024,N,-75.784,-10.234,-16.874,22
1.000,1,-192.507,1624.489,2.000,25,001-01-0000025,N,-111.370,-40.000,-40.000,28
1.000,2,1468.545,659.461,2.000,26,001-01-0000001,N,-86.768,-23.845,-35.924,21
1.000,2,1468.545,659.461,2.000,2,001-01-0000002,N,-82.028,-21.288,-35.623,15
1.000,2,1468.545,659.461,2.000,3,001-01-0000003,N,-89.690,-25.997,-40.000,10
1.000,2,1468.545,659.461,2.000,4,001-01-0000004,N,-77.576,-10.247,-28.570,8
1.000,2,1468.545,659.461,2.000,5,001-01-0000005,N,-79.872,-18.247,-32.860,11
1.000,2,1468.545,659.461,2.000,6,001-01-0000006,N,-80.783,-18.310,-33.030,19
1.000,2,1468.545,659.461,2.000,7,001-01-0000007,N,-67.447,-8.191,-14.126,13
1.000,2,1468.545,659.461,2.000,8,001-01-0000008,N,-65.987,-2.579,-16.512,6
1.000,2,1468.545,659.461,2.000,9,001-01-0000009,S,-50.212,14.863,4.068,2
1.000,2,1468.545,659.461,2.000,10,001-01-0000010,N,-80.720,-18.798,-29.885,7
1.000,2,1468.545,659.461,2.000,11,001-01-0000011,N,-100.153,-36.843,-40.000,19
1.000,2,1468.545,659.461,2.000,12,001-01-0000012,N,-81.011,-17.732,-32.273,13
1.000,2,1468.545,659.461,2.000,13,001-01-0000013,N,-72.110,-5.804,-19.429,7
1.000,2,1468.545,659.461,2.000,14,001-01-0000014,N,-59.751,-1.309,-5.424,4
1.000,2,1468.545,659.461,2.000,15,001-01-0000015,N,-68.957,-1.201,-15.753,8
1.000,2,1468.545,659.461,2.000,16,001-01-0000016,N,-87.803,-24.792,-40.000,22
1.000,2,1468.545,659.461,2.000,17,001-01-0000017,N,-97.900,-33.005,-40.000,16
1.000,2,1468.545,659.461,2.000,18,001-01-0000018,N,-74.336,-10.185,-24.928,12
1.000,2,1468.545,659.461,2.000,19,001-01-0000019,N,-80.123,-14.248,-31.828,11
1.000,2,1468.545,659.461,2.000,20,001-01-0000020,N,-89.656,-27.103,-39.062,13
1.000,2,1468.545,659.461,2.000,21,001-01-0000021,N,-96.643,-29.336,-40.000,25
1.000,2,1468.545,659.461,2.000,22,001-01-0000022,N,-101.507,-38.900,-40.000,21
