time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,13,846.596,136.552,2.000,001-01-0000001,-46.713,15.415,12.287,7
1.000,28,655.045,319.745,2.000,001-01-0000001,-51.029,10.836,1.634,4
1.000,31,-193.474,345.773,2.000,001-01-0000001,-49.698,12.623,4.813,7
1.000,37,617.556,419.382,2.000,001-01-0000001,-45.107,13.339,0.903,3
1.000,40,401.003,342.762,2.000,001-01-0000001,-9.465,15.309,40.000,1
1.000,52,406.707,331.911,2.000,001-01-0000001,-41.593,12.819,9.799,1
1.000,57,1224.606,231.631,2.000,001-01-0000001,-59.864,11.177,-1.608,11
1.000,72,30.792,277.219,2.000,001-01-0000001,-48.701,13.674,0.840,4
1.000,84,1103.147,1693.732,2.000,001-01-0000001,-61.038,9.058,1.499,20
1.000,87,204.402,166.887,2.000,001-01-0000001,-57.145,12.934,-1.695,3
1.000,97,59.150,674.338,2.000,001-01-0000001,-52.755,10.659,1.116,6
1.000,105,587.270,1027.288,2.000,001-01-0000001,-51.970,6.931,4.877,9
1.000,107,228.260,509.632,2.000,001-01-0000001,-42.205,10.696,3.785,3
1.000,132,715.047,72.377,2.000,001-01-0000001,-54.186,13.713,8.066,6
1.000,134,124.474,392.937,2.000,001-01-0000001,-49.696,11.019,5.292,3
1.000,144,-205.930,81.907,2.000,001-01-0000001,-55.549,16.455,13.139,8
1.000,148,832.959,813.336,2.000,001-01-0000001,-52.155,13.577,4.361,9
1.000,164,245.623,570.064,2.000,001-01-0000001,-31.797,11.756,14.992,3
1.000,172,224.138,288.367,2.000,001-01-0000001,-40.110,13.673,6.442,2
1.000,190,359.736,46.935,2.000,001-01-0000001,-43.485,14.706,5.403,4
1.000,197,1050.590,690.873,2.000,001-01-0000001,-61.249,8.936,-3.877,10
1.000,199,465.953,468.599,2.000,001-01-0000001,-28.982,14.942,3.737,2
2.000,14,0.802,1255.949,2.000,001-01-0000001,-52.405,10.036,0.880,12
2.000,28,654.622,320.842,2.000,001-01-0000001,-43.152,15.551,9.818,4
2.000,31,-191.824,346.861,2.000,001-01-0000001,-64.827,10.836,-1.354,7
2.000,34,775.603,1506.962,2.000,001-01-0000001,-55.960,11.954,-0.432,16
2.000,40,406.404,354.629,2.000,001-01-0000001,-17.437,11.801,23.106,1
2.000,47,219.227,-37.894,2.000,001-01-0000001,-48.557,13.608,6.554,5
2.000,52,405.616,331.769,2.000,001-01-0000001,-25.581,14.475,23.215,1
2.000,57,1220.809,228.776,2.000,001-01-0000001,-67.217,4.703,-9.186,11
2.000,61,-111.676,609.387,2.000,001-01-0000001,-54.929,15.502,1.647,7
2.000,68,337.881,891.733,2.000,001-01-0000001,-50.610,14.035,9.915,7
2.000,72,30.856,290.045,2.000,001-01-0000001,-49.870,13.204,13.983,4
2.000,87,213.408,176.591,2.000,001-01-0000001,-45.118,14.214,8.721,3
2.000,97,63.991,674.894,2.000,001-01-0000001,-56.998,9.814,0.231,6
2.000,107,236.232,510.671,2.000,001-01-0000001,-36.274,12.433,16.323,3
2.000,113,495.127,183.038,2.000,001-01-0000001,-50.160,10.945,1.156,3
2.000,128,18.500,411.011,2.000,001-01-0000001,-49.029,7.244,0.606,4
2.000,148,830.691,816.485,2.000,001-01-0000001,-56.424,9.899,-2.422,9
2.000,150,383.003,2103.884,2.000,001-01-0000001,-55.778,11.484,-4.809,22
2.000,155,306.586,682.132,2.000,001-01-0000001,-48.105,13.315,6.467,4
2.000,163,1663.442,239.288,2.000,001-01-0000001,-58.112,12.223,-2.654,17
2.000,172,233.016,294.433,2.000,001-01-0000001,-24.335,10.627,27.382,2
2.000,189,-156.815,-166.786,2.000,001-01-0000001,-55.665,13.019,7.135,9
2.000,190,366.971,49.431,2.000,001-01-0000001,-43.457,14.012,10.364,4
2.000,198,1137.542,1190.537,2.000,001-01-0000001,-60.922,7.561,-6.660,15
3.000,12,-28.512,131.765,2.000,001-01-0000001,-41.919,12.039,19.885,6
3.000,14,3.272,1252.441,2.000,001-01-0000001,-45.171,16.060,6.096,12
3.000,28,654.199,321.939,2.000,001-01-0000001,-47.108,12.233,8.337,4
3.000,33,284.988,81.914,2.000,001-01-0000001,-46.820,11.400,3.207,4
3.000,40,411.804,366.496,2.000,001-01-0000001,-32.707,11.568,23.985,1
3.000,47,220.658,-34.643,2.000,001-01-0000001,-39.696,15.500,11.172,5
3.000,52,404.524,331.627,2.000,001-01-0000001,-27.244,12.554,28.829,1
3.000,53,804.007,26.385,2.000,001-01-0000001,-45.890,13.224,14.357,7
3.000,59,779.642,-236.654,2.000,001-01-0000001,-66.096,5.889,-8.167,9
3.000,61,-106.561,609.617,2.000,001-01-0000001,-46.506,11.175,6.285,7
3.000,64,585.471,-108.529,2.000,001-01-0000001,-56.660,12.032,0.991,7
3.000,71,484.210,713.690,2.000,001-01-0000001,-54.043,8.289,-2.264,5
3.000,72,30.920,302.872,2.000,001-01-0000001,-54.469,8.976,10.236,4
3.000,87,222.414,186.296,2.000,001-01-0000001,-48.176,13.054,8.789,3
3.000,91,557.839,475.569,2.000,001-01-0000001,-35.483,12.290,6.589,3
3.000,97,68.833,675.450,2.000,001-01-0000001,-50.471,12.408,7.036,6
3.000,107,244.203,511.711,2.000,001-01-0000001,-45.843,10.204,2.692,2
3.000,134,132.094,398.188,2.000,001-01-0000001,-43.464,13.661,4.157,3
3.000,147,513.084,350.314,2.000,001-01-0000001,-34.538,12.682,26.304,2
3.000,155,312.284,686.671,2.000,001-01-0000001,-57.700,6.701,-1.692,4
3.000,156,43.069,867.196,2.000,001-01-0000001,-50.510,11.949,4.647,8
3.000,172,241.894,300.500,2.000,001-01-0000001,-33.417,15.999,26.293,2
3.000,190,374.206,51.926,2.000,001-01-0000001,-48.737,10.764,2.152,4
4.000,12,-25.110,132.830,2.000,001-01-0000001,-49.830,14.146,6.443,6
4.000,13,847.852,169.775,2.000,001-01-0000001,-54.819,9.308,2.200,7
4.000,24,171.303,1217.122,2.000,001-01-0000001,-55.310,15.172,3.041,11
4.000,31,-188.526,349.035,2.000,001-01-0000001,-51.764,11.160,13.315,7
4.000,33,289.042,82.850,2.000,001-01-0000001,-44.467,13.596,-1.136,4
4.000,37,619.938,423.373,2.000,001-01-0000001,-47.810,11.715,-1.360,4
4.000,40,417.204,378.362,2.000,001-01-0000001,-11.237,13.647,32.357,1
4.000,42,-14.788,206.495,2.000,001-01-0000001,-51.814,12.775,-2.219,5
4.000,47,222.090,-31.393,2.000,001-01-0000001,-48.431,15.066,5.485,5
4.000,48,712.288,809.294,2.000,001-01-0000001,-42.417,14.364,8.891,7
4.000,50,607.782,-57.512,2.000,001-01-0000001,-55.624,12.572,2.193,6
4.000,52,403.433,331.484,2.000,001-01-0000001,-23.572,12.735,33.266,1
4.000,55,226.079,1340.131,2.000,001-01-0000001,-57.201,11.992,-0.455,13
4.000,79,-227.795,493.508,2.000,001-01-0000001,-64.563,6.994,-0.394,8
4.000,87,231.420,196.000,2.000,001-01-0000001,-42.472,15.375,9.799,3
4.000,97,73.674,676.007,2.000,001-01-0000001,-53.350,11.999,1.274,5
4.000,107,252.175,512.750,2.000,001-01-0000001,-43.884,12.005,7.610,2
4.000,126,-224.502,666.868,2.000,001-01-0000001,-63.715,10.101,4.564,8
4.000,132,734.744,73.592,2.000,001-01-0000001,-48.594,11.016,8.183,6
4.000,134,135.905,400.813,2.000,001-01-0000001,-30.867,10.876,21.082,3
4.000,135,262.217,813.704,2.000,001-01-0000001,-61.977,10.768,-6.022,6
4.000,147,501.274,347.857,2.000,001-01-0000001,-34.647,11.866,10.773,2
4.000,164,278.779,564.495,2.000,001-01-0000001,-40.832,13.926,6.286,3
4.000,172,250.772,306.566,2.000,001-01-0000001,-22.841,16.262,40.000,1
4.000,190,381.441,54.422,2.000,001-01-0000001,-49.141,14.168,2.260,4
5.000,12,-21.709,133.896,2.000,001-01-0000001,-43.639,13.535,22.472,6
5.000,17,-176.415,445.439,2.000,001-01-0000001,-52.166,12.222,-1.169,7
5.000,28,653.352,324.132,2.000,001-01-0000001,-57.917,13.363,-5.947,4
5.000,31,-186.877,350.123,2.000,001-01-0000001,-47.657,12.928,11.021,7
5.000,33,293.096,83.785,2.000,001-01-0000001,-54.421,13.373,-2.426,4
5.000,40,422.604,390.229,2.000,001-01-0000001,-27.789,14.517,27.804,1
5.000,42,-9.262,210.382,2.000,001-01-0000001,-53.483,12.331,1.602,5
5.000,47,223.522,-28.142,2.000,001-01-0000001,-48.237,15.974,10.959,5
5.000,52,402.342,331.342,2.000,001-01-0000001,-25.558,14.693,31.034,1
5.000,59,784.957,-234.389,2.000,001-01-0000001,-55.453,12.884,3.099,9
5.000,66,892.804,793.047,2.000,001-01-0000001,-55.934,14.391,4.039,9
5.000,71,482.319,716.751,2.000,001-01-0000001,-59.741,14.523,-7.311,5
5.000,72,31.049,328.524,2.000,001-01-0000001,-50.638,8.481,4.148,4
5.000,87,240.425,205.704,2.000,001-01-0000001,-40.023,13.464,14.236,2
5.000,99,647.116,838.174,2.000,001-01-0000001,-48.512,18.164,2.810,7
5.000,100,830.630,344.428,2.000,001-01-0000001,-56.591,11.892,3.060,6
5.000,107,260.147,513.789,2.000,001-01-0000001,-41.075,15.813,8.268,2
5.000,113,510.478,181.814,2.000,001-01-0000001,-37.446,16.339,12.827,3
5.000,147,489.465,345.400,2.000,001-01-0000001,-36.388,14.733,10.489,2
5.000,164,289.831,562.638,2.000,001-01-0000001,-34.427,15.266,25.872,3
5.000,172,259.650,312.632,2.000,001-01-0000001,-35.593,14.444,18.294,1
5.000,184,1079.101,183.525,2.000,001-01-0000001,-58.612,14.377,6.692,10
5.000,189,-122.078,-164.857,2.000,001-01-0000001,-53.868,9.385,5.987,9
5.000,197,1047.370,703.881,2.000,001-01-0000001,-56.287,7.756,5.681,10
6.000,9,523.599,698.344,2.000,001-01-0000001,-53.212,15.622,1.032,5
6.000,13,848.690,191.924,2.000,001-01-0000001,-57.846,8.316,-0.740,7
6.000,22,-160.422,844.267,2.000,001-01-0000001,-54.944,13.427,0.916,9
6.000,28,652.929,325.229,2.000,001-01-0000001,-52.748,7.034,-3.683,4
6.000,31,-185.227,351.210,2.000,001-01-0000001,-61.359,9.807,2.448,7
6.000,38,845.450,187.483,2.000,001-01-0000001,-57.598,9.215,-5.488,7
6.000,40,428.004,402.096,2.000,001-01-0000001,-38.992,13.314,9.694,1
6.000,48,721.497,817.880,2.000,001-01-0000001,-50.909,12.807,4.443,8
6.000,52,401.250,331.200,2.000,001-01-0000001,-26.980,13.462,25.301,1
6.000,71,481.374,718.282,2.000,001-01-0000001,-55.428,11.631,-2.803,5
6.000,72,31.113,341.351,2.000,001-01-0000001,-54.931,11.534,-4.632,4
6.000,87,249.431,215.409,2.000,001-01-0000001,-42.943,19.625,15.154,2
6.000,100,829.308,359.307,2.000,001-01-0000001,-45.297,13.899,12.699,6
6.000,107,268.119,514.829,2.000,001-01-0000001,-37.814,13.859,21.522,2
6.000,113,515.595,181.406,2.000,001-01-0000001,-46.207,10.688,11.991,3
6.000,128,54.281,406.453,2.000,001-01-0000001,-38.794,12.730,22.619,4
6.000,132,747.876,74.403,2.000,001-01-0000001,-55.476,8.099,-2.941,6
6.000,147,477.655,342.943,2.000,001-01-0000001,-28.934,13.050,24.849,2
6.000,155,329.381,700.291,2.000,001-01-0000001,-47.974,10.508,6.985,4
6.000,156,78.152,851.754,2.000,001-01-0000001,-56.151,9.219,1.355,7
6.000,158,1184.095,1408.850,2.000,001-01-0000001,-60.542,9.071,-5.090,17
6.000,164,300.883,560.781,2.000,001-01-0000001,-40.163,11.258,-0.018,3
6.000,172,268.528,318.698,2.000,001-01-0000001,-32.402,7.981,22.529,1
6.000,193,-132.277,504.511,2.000,001-01-0000001,-42.698,14.571,1.152,7
7.000,5,96.261,566.008,2.000,001-01-0000001,-50.988,6.689,3.276,4
7.000,27,60.978,-75.905,2.000,001-01-0000001,-52.155,12.446,7.023,7
7.000,28,652.506,326.326,2.000,001-01-0000001,-54.527,12.608,-2.517,4
7.000,33,301.204,85.656,2.000,001-01-0000001,-46.302,12.487,6.164,3
7.000,52,400.159,331.058,2.000,001-01-0000001,-15.133,15.326,37.117,1
7.000,57,1201.823,214.501,2.000,001-01-0000001,-56.654,9.243,-5.865,11
7.000,64,586.934,-103.734,2.000,001-01-0000001,-50.101,11.865,9.354,7
7.000,87,258.437,225.113,2.000,001-01-0000001,-46.036,13.589,9.309,2
7.000,100,827.986,374.187,2.000,001-01-0000001,-47.722,12.805,1.651,6
7.000,105,607.602,1111.342,2.000,001-01-0000001,-53.901,12.711,-1.083,10
7.000,107,276.091,515.868,2.000,001-01-0000001,-46.074,11.978,9.802,2
7.000,113,520.712,180.998,2.000,001-01-0000001,-44.554,12.100,3.234,3
7.000,120,622.722,9.923,2.000,001-01-0000001,-53.592,12.145,0.243,6
7.000,144,-160.037,110.334,2.000,001-01-0000001,-46.524,13.229,8.905,7
7.000,147,465.845,340.486,2.000,001-01-0000001,-32.146,11.057,32.790,1
7.000,155,335.079,704.831,2.000,001-01-0000001,-51.329,9.779,4.440,5
7.000,156,89.847,846.607,2.000,001-01-0000001,-55.057,11.920,-0.798,7
7.000,164,311.935,558.925,2.000,001-01-0000001,-55.727,13.849,0.656,3
7.000,169,1165.429,759.772,2.000,001-01-0000001,-60.502,9.424,-2.675,12
7.000,172,277.406,324.764,2.000,001-01-0000001,-28.504,14.115,23.349,1
7.000,189,-98.920,-163.570,2.000,001-01-0000001,-64.176,15.959,1.942,9
8.000,28,652.082,327.423,2.000,001-01-0000001,-56.643,14.267,-0.406,4
8.000,31,-181.929,353.385,2.000,001-01-0000001,-55.636,9.344,6.546,7
8.000,40,438.805,425.830,2.000,001-01-0000001,-23.102,13.594,13.882,1
8.000,52,399.067,330.915,2.000,001-01-0000001,-14.865,12.903,40.000,1
8.000,61,-80.986,610.771,2.000,001-01-0000001,-48.571,11.791,2.902,6
8.000,64,587.299,-102.536,2.000,001-01-0000001,-56.706,12.666,3.017,7
8.000,97,93.039,678.232,2.000,001-01-0000001,-56.767,12.426,-1.246,5
8.000,99,682.368,864.860,2.000,001-01-0000001,-54.358,11.583,5.110,8
8.000,107,284.062,516.907,2.000,001-01-0000001,-34.319,10.435,15.732,2
8.000,134,151.146,411.314,2.000,001-01-0000001,-46.119,12.415,12.191,3
8.000,138,-195.007,1943.353,2.000,001-01-0000001,-56.114,11.481,10.680,22
8.000,147,454.036,338.029,2.000,001-01-0000001,-30.727,13.451,26.307,1
8.000,155,340.778,709.371,2.000,001-01-0000001,-55.038,12.751,4.728,5
8.000,164,322.987,557.068,2.000,001-01-0000001,-46.301,10.664,10.524,3
8.000,172,286.284,330.830,2.000,001-01-0000001,-41.190,11.676,5.895,1
8.000,190,410.381,64.405,2.000,001-01-0000001,-53.650,9.913,1.454,4
9.000,9,500.011,730.043,2.000,001-01-0000001,-49.379,15.383,6.696,5
9.000,21,1253.392,-6.926,2.000,001-01-0000001,-64.465,13.553,-3.751,12
