time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
14.0,1,-132.29,1652.76,2.0,180.95,1547.28,2.0,330.53
14.0,2,1379.6,759.08,2.0,1249.95,907.93,2.0,197.4
14.0,3,1572.88,1717.08,2.0,1963.97,1734.08,2.0,391.46
14.0,4,1276.85,422.83,2.0,1240.96,473.44,2.0,62.05
14.0,5,135.69,659.79,2.0,80.45,681.66,2.0,59.41
14.0,6,2103.74,793.48,2.0,2416.22,398.9,2.0,503.32
14.0,7,1863.5,1792.88,2.0,2028.06,2104.12,2.0,352.07
14.0,8,1467.67,661.62,2.0,1277.36,676.04,2.0,190.85
14.0,9,460.7,782.88,2.0,204.98,731.23,2.0,260.88
14.0,10,822.05,2055.83,2.0,683.76,2187.48,2.0,190.93
14.0,11,1787.69,1030.77,2.0,1611.81,879.57,2.0,231.93
14.0,12,8.9,143.49,2.0,-500.0,-151.11,2.0,588.02
14.0,13,852.04,280.52,2.0,808.74,74.81,2.0,210.22
14.0,14,30.44,1213.86,2.0,33.48,1303.45,2.0,89.64
14.0,15,1910.84,1363.84,2.0,1874.95,1574.86,2.0,214.05
14.0,16,868.43,1288.25,2.0,919.1,1293.03,2.0,50.89
14.0,17,-144.72,460.15,2.0,-262.71,-500.0,2.0,967.38
14.0,18,34.94,1819.9,2.0,-20.85,1552.52,2.0,273.14
14.0,19,316.95,1151.17,2.0,94.57,1097.35,2.0,228.81
14.0,20,1281.6,459.01,2.0,916.81,97.96,2.0,513.25
14.0,21,1235.98,45.49,2.0,1138.64,-29.72,2.0,123.01
14.0,22,-117.75,868.29,2.0,-369.78,972.5,2.0,272.73
14.0,23,1352.24,-199.41,2.0,1633.29,-500.0,2.0,411.51
14.0,24,192.18,1211.41,2.0,-131.94,1165.6,2.0,327.34
14.0,25,2059.79,1692.88,2.0,2400.18,1702.64,2.0,340.53
14.0,26,417.22,2054.15,2.0,491.52,2434.74,2.0,387.77
14.0,27,97.23,-46.14,2.0,337.26,-319.85,2.0,364.05
14.0,28,649.54,334.0,2.0,964.62,111.8,2.0,385.55
14.0,29,1986.87,1707.83,2.0,1831.63,1893.71,2.0,242.18
14.0,30,1461.28,-1.58,2.0,1292.73,-500.0,2.0,526.15
14.0,31,-172.03,359.91,2.0,-221.34,170.52,2.0,195.7
14.0,32,1965.1,2055.18,2.0,2099.19,2297.38,2.0,276.84
14.0,33,329.58,92.2,2.0,265.75,-68.82,2.0,173.21
14.0,34,830.31,1385.9,2.0,608.7,1193.9,2.0,293.21
14.0,35,1671.14,1318.88,2.0,1410.59,1281.94,2.0,263.16
14.0,36,208.85,2013.06,2.0,-101.44,2363.15,2.0,467.81
14.0,37,627.88,436.68,2.0,379.83,300.72,2.0,282.87
14.0,38,738.54,160.11,2.0,532.4,-137.29,2.0,361.85
14.0,39,1808.76,1608.84,2.0,2089.3,1690.56,2.0,292.21
14.0,40,471.21,497.03,2.0,255.96,111.67,2.0,441.4
14.0,41,806.16,36.79,2.0,953.99,-279.56,2.0,349.18
14.0,43,1918.99,928.74,2.0,1695.04,1460.47,2.0,576.97
14.0,44,440.77,1146.85,2.0,399.96,1074.64,2.0,82.94
14.0,45,1502.74,192.01,2.0,1315.67,214.02,2.0,188.36
14.0,46,2122.18,1846.35,2.0,2448.14,1703.85,2.0,355.75
14.0,47,236.41,1.11,2.0,196.14,-449.73,2.0,452.64
14.0,48,758.33,852.22,2.0,570.61,848.36,2.0,187.77
14.0,49,1909.39,1570.86,2.0,1883.51,1635.21,2.0,69.36
14.0,50,584.27,-8.34,2.0,614.44,277.15,2.0,287.08
14.0,51,1720.21,230.06,2.0,2110.6,-116.91,2.0,522.3
14.0,53,794.72,68.31,2.0,492.93,-115.67,2.0,353.46
14.0,54,994.94,350.62,2.0,925.15,653.78,2.0,311.08
14.0,55,361.06,1329.67,2.0,348.83,1460.36,2.0,131.26
14.0,56,2106.86,178.08,2.0,2500.0,-366.27,2.0,671.47
14.0,57,1175.24,194.51,2.0,1139.39,13.79,2.0,184.25
14.0,58,439.15,1925.07,2.0,427.21,2018.56,2.0,94.25
14.0,59,808.87,-224.19,2.0,670.2,-177.46,2.0,146.34
14.0,60,1362.41,504.89,2.0,1487.47,238.9,2.0,293.92
14.0,61,-50.3,612.15,2.0,-205.8,347.86,2.0,306.65
14.0,62,713.76,1425.76,2.0,329.38,1785.67,2.0,526.58
14.0,63,1134.5,1816.88,2.0,1360.83,1786.62,2.0,228.34
14.0,64,589.49,-95.34,2.0,667.68,-236.86,2.0,161.68
14.0,65,1823.73,2038.17,2.0,2339.64,2084.36,2.0,517.97
14.0,66,788.19,797.76,2.0,403.9,985.63,2.0,427.76
14.0,67,1407.38,1534.7,2.0,1422.8,1349.15,2.0,186.19
14.0,68,437.4,838.51,2.0,62.33,759.47,2.0,383.31
14.0,69,963.27,1630.82,2.0,911.49,1922.48,2.0,296.22
14.0,70,1748.32,1855.98,2.0,1551.72,1918.52,2.0,206.31
14.0,71,473.81,730.53,2.0,235.85,705.77,2.0,239.25
14.0,72,31.63,443.96,2.0,-188.35,379.04,2.0,229.36
14.0,73,395.58,1597.62,2.0,258.62,1707.94,2.0,175.87
14.0,74,846.08,421.84,2.0,805.16,545.79,2.0,130.53
14.0,75,1824.94,2211.7,2.0,1558.18,1718.48,2.0,560.73
14.0,76,644.25,1890.36,2.0,619.97,1933.8,2.0,49.76
14.0,77,1602.7,147.83,2.0,1495.37,-31.55,2.0,209.04
14.0,78,1404.53,1857.05,2.0,1536.0,2061.12,2.0,242.75
14.0,79,-220.93,419.47,2.0,-419.15,543.76,2.0,233.96
14.0,80,2092.13,321.57,2.0,2184.39,337.45,2.0,93.62
14.0,81,939.52,1143.9,2.0,415.02,850.6,2.0,600.94
14.0,82,1080.54,1410.51,2.0,913.37,1428.31,2.0,168.11
14.0,83,1953.21,1610.07,2.0,2001.63,1714.15,2.0,114.79
14.0,84,1096.21,1533.98,2.0,1151.25,1869.93,2.0,340.42
14.0,85,1010.53,1971.92,2.0,1100.05,1937.51,2.0,95.9
14.0,86,1992.86,-17.71,2.0,2070.18,-291.93,2.0,284.92
14.0,88,1002.04,1886.52,2.0,1540.71,1762.82,2.0,552.69
14.0,89,25.1,473.66,2.0,-137.92,408.17,2.0,175.68
14.0,90,1575.99,1617.93,2.0,1379.68,1741.55,2.0,231.99
14.0,91,564.42,487.73,2.0,431.09,3.21,2.0,502.53
14.0,92,-12.77,1558.77,2.0,45.93,1644.92,2.0,104.24
14.0,93,1535.31,990.73,2.0,1661.07,1142.17,2.0,196.85
