time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1499.48,2.0,331.93
1.0,2,1468.55,659.46,2.0,1527.58,437.96,2.0,229.23
1.0,3,1665.01,1822.76,2.0,1763.23,1595.1,2.0,247.95
1.0,4,1433.31,474.67,2.0,1317.9,-80.36,2.0,566.91
1.0,5,62.47,485.63,2.0,-216.5,-28.47,2.0,584.91
1.0,6,2153.66,762.62,2.0,2487.22,504.78,2.0,421.6
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1328.98,622.8,2.0,117.68
1.0,9,562.91,645.51,2.0,438.64,773.03,2.0,178.06
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2009.54,793.14,2.0,302.07
1.0,14,-1.67,1259.46,2.0,-130.94,1223.93,2.0,134.07
1.0,15,1906.5,1411.21,2.0,2125.57,1697.96,2.0,360.85
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-77.29,2129.08,2.0,160.2
1.0,19,292.4,1154.16,2.0,-121.48,973.75,2.0,451.49
1.0,20,1182.37,507.19,2.0,977.93,739.13,2.0,309.18
1.0,21,1281.24,-90.79,2.0,1130.73,-96.11,2.0,150.61
1.0,23,1342.84,-229.36,2.0,853.11,-462.2,2.0,542.26
1.0,24,165.04,1218.83,2.0,-93.01,1321.31,2.0,277.66
1.0,25,2177.44,1597.52,2.0,2065.18,1739.0,2.0,180.61
1.0,26,350.85,2090.52,2.0,-453.9,2010.17,2.0,808.76
1.0,27,29.91,-101.42,2.0,-42.94,40.28,2.0,159.33
1.0,29,2089.36,1716.11,2.0,1913.77,2267.18,2.0,578.36
1.0,30,1482.86,-125.25,2.0,1642.7,7.3,2.0,207.65
1.0,32,1975.06,2129.63,2.0,2374.41,1710.39,2.0,579.0
1.0,34,771.04,1517.05,2.0,263.95,864.99,2.0,826.03
1.0,35,1703.23,1414.12,2.0,2036.73,1158.78,2.0,420.02
1.0,36,39.18,2005.9,2.0,-388.67,1744.76,2.0,501.24
1.0,37,617.56,419.38,2.0,750.65,378.97,2.0,139.1
1.0,38,912.27,204.59,2.0,1086.73,207.1,2.0,174.47
1.0,39,1858.06,1552.38,2.0,1819.79,1655.46,2.0,109.96
1.0,41,766.4,-15.95,2.0,317.91,32.99,2.0,451.15
1.0,43,1976.93,956.03,2.0,1755.0,791.99,2.0,275.97
1.0,44,301.49,1170.25,2.0,-120.35,1212.81,2.0,423.98
1.0,45,1529.99,139.05,2.0,1720.85,-220.1,2.0,406.72
1.0,46,2173.16,1868.2,2.0,2446.21,1946.95,2.0,284.17
1.0,48,698.48,796.42,2.0,439.25,834.17,2.0,261.96
1.0,49,2000.28,1526.92,2.0,2104.13,1573.49,2.0,113.82
1.0,50,614.84,-72.26,2.0,714.45,-4.67,2.0,120.39
1.0,51,1752.16,366.64,2.0,1578.52,468.83,2.0,201.47
1.0,52,406.71,331.91,2.0,255.69,259.17,2.0,167.62
1.0,53,805.7,18.76,2.0,921.23,139.79,2.0,167.32
1.0,54,1101.2,308.75,2.0,1296.15,-16.3,2.0,379.02
1.0,55,185.59,1343.27,2.0,-163.58,1383.61,2.0,351.49
1.0,56,2185.18,116.11,2.0,1883.98,-160.37,2.0,408.85
1.0,58,387.09,2085.88,2.0,271.48,2442.57,2.0,374.96
1.0,60,1460.72,532.82,2.0,1218.18,328.59,2.0,317.07
1.0,62,666.53,1522.24,2.0,557.55,1490.23,2.0,113.58
1.0,63,1186.92,1960.37,2.0,1452.77,1739.04,2.0,345.92
1.0,64,584.74,-110.93,2.0,597.58,-401.68,2.0,291.04
1.0,65,1901.34,2190.16,2.0,2500.0,1655.66,2.0,802.55
1.0,66,939.3,790.95,2.0,844.73,854.18,2.0,113.76
1.0,67,1405.5,1708.95,2.0,1397.13,1484.48,2.0,224.63
1.0,68,329.59,896.17,2.0,155.56,950.75,2.0,182.38
1.0,69,1070.1,1736.29,2.0,1195.78,1939.94,2.0,239.3
1.0,70,1812.69,2024.22,2.0,1547.64,2500.0,2.0,544.63
1.0,71,486.1,710.63,2.0,595.66,854.8,2.0,181.07
1.0,73,334.31,1655.46,2.0,206.03,1526.7,2.0,181.75
1.0,74,832.99,418.25,2.0,649.45,180.22,2.0,300.58
1.0,75,1893.59,2228.22,2.0,1414.7,2091.03,2.0,498.14
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
1.0,77,1616.48,-39.61,2.0,1563.8,-201.16,2.0,169.93
1.0,78,1456.79,1930.51,2.0,1245.8,1744.64,2.0,281.19
1.0,80,2111.31,402.37,2.0,2355.82,331.18,2.0,254.66
1.0,81,1057.99,1273.98,2.0,965.48,1603.16,2.0,341.93
1.0,82,978.38,1315.24,2.0,1096.27,1450.84,2.0,179.68
