time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-0.89,1756.9,2.0,232.92
1.0,2,1468.55,659.46,2.0,1527.01,362.63,2.0,302.53
1.0,3,1665.01,1822.76,2.0,1566.28,1882.08,2.0,115.18
1.0,4,1433.31,474.67,2.0,1356.27,499.93,2.0,81.07
1.0,5,62.47,485.63,2.0,-16.24,480.09,2.0,78.9
1.0,6,2153.66,762.62,2.0,1642.36,994.14,2.0,561.27
1.0,7,1875.03,1819.11,2.0,2114.55,1665.98,2.0,284.29
1.0,8,1424.18,553.63,2.0,1427.49,558.71,2.0,6.06
1.0,9,562.91,645.51,2.0,469.72,901.37,2.0,272.3
1.0,10,747.94,2211.36,2.0,438.75,2186.61,2.0,310.18
1.0,11,1764.9,970.34,2.0,2013.09,843.25,2.0,278.83
1.0,14,-1.67,1259.46,2.0,-69.19,1377.33,2.0,135.84
1.0,15,1906.5,1411.21,2.0,1883.44,1383.44,2.0,36.1
1.0,17,-190.5,438.9,2.0,-134.87,14.75,2.0,427.78
1.0,18,-70.78,1969.01,2.0,196.74,1918.7,2.0,272.21
1.0,19,292.4,1154.16,2.0,770.31,613.62,2.0,721.52
1.0,20,1182.37,507.19,2.0,1305.56,909.58,2.0,420.82
1.0,21,1281.24,-90.79,2.0,1365.63,-34.04,2.0,101.69
1.0,23,1342.84,-229.36,2.0,966.46,-208.67,2.0,376.95
1.0,24,165.04,1218.83,2.0,212.8,1486.36,2.0,271.75
1.0,25,2177.44,1597.52,2.0,2035.33,1555.11,2.0,148.31
1.0,26,350.85,2090.52,2.0,374.32,2101.24,2.0,25.8
1.0,27,29.91,-101.42,2.0,-88.28,78.93,2.0,215.62
1.0,29,2089.36,1716.11,2.0,2034.72,1580.56,2.0,146.15
1.0,30,1482.86,-125.25,2.0,1629.59,1.2,2.0,193.7
1.0,32,1975.06,2129.63,2.0,2143.11,1957.17,2.0,240.8
1.0,34,771.04,1517.05,2.0,863.06,1429.55,2.0,126.98
1.0,35,1703.23,1414.12,2.0,1803.02,1338.24,2.0,125.36
1.0,36,39.18,2005.9,2.0,-22.08,1999.04,2.0,61.65
1.0,37,617.56,419.38,2.0,428.16,426.89,2.0,189.54
1.0,38,912.27,204.59,2.0,1067.62,178.19,2.0,157.58
1.0,39,1858.06,1552.38,2.0,1924.62,1561.9,2.0,67.24
1.0,41,766.4,-15.95,2.0,832.9,-33.23,2.0,68.7
1.0,43,1976.93,956.03,2.0,1961.51,969.04,2.0,20.18
1.0,44,301.49,1170.25,2.0,328.96,1042.38,2.0,130.79
1.0,45,1529.99,139.05,2.0,1582.21,-100.06,2.0,244.74
1.0,46,2173.16,1868.2,2.0,2166.83,2055.03,2.0,186.94
1.0,48,698.48,796.42,2.0,808.7,948.74,2.0,188.02
1.0,49,2000.28,1526.92,2.0,2000.01,1500.0,2.0,26.92
1.0,50,614.84,-72.26,2.0,612.5,4.3,2.0,76.6
1.0,51,1752.16,366.64,2.0,1992.03,351.98,2.0,240.32
1.0,52,406.71,331.91,2.0,754.57,245.43,2.0,358.45
1.0,53,805.7,18.76,2.0,939.83,114.44,2.0,164.76
1.0,54,1101.2,308.75,2.0,1765.54,265.54,2.0,665.74
1.0,55,185.59,1343.27,2.0,-80.37,1115.32,2.0,350.28
1.0,56,2185.18,116.11,2.0,1874.11,-170.43,2.0,422.93
1.0,58,387.09,2085.88,2.0,433.41,2125.88,2.0,61.2
1.0,60,1460.72,532.82,2.0,1466.3,483.09,2.0,50.04
