time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
16.0,1,-123.03,1657.11,2.0,-294.43,1334.84,2.0,365.02
16.0,2,1365.92,774.4,2.0,1366.06,418.0,2.0,356.41
16.0,3,1558.71,1700.83,2.0,1931.27,1792.26,2.0,383.61
16.0,4,1252.78,414.85,2.0,1035.13,266.46,2.0,263.42
16.0,5,146.96,686.58,2.0,286.13,3.11,2.0,697.49
16.0,6,2096.07,798.22,2.0,2135.15,1024.06,2.0,229.2
16.0,7,1861.73,1788.84,2.0,1833.57,2031.66,2.0,244.44
16.0,8,1474.36,678.24,2.0,1291.85,711.45,2.0,185.5
16.0,9,444.97,804.01,2.0,448.72,1074.67,2.0,270.69
16.0,10,833.45,2031.9,2.0,1108.27,2072.56,2.0,277.81
16.0,11,1791.19,1040.06,2.0,1036.02,1707.06,2.0,1007.56
16.0,12,15.71,145.62,2.0,-146.65,437.92,2.0,334.37
16.0,14,35.38,1206.84,2.0,-500.0,876.56,2.0,629.07
16.0,15,1911.5,1356.55,2.0,2018.99,1065.7,2.0,310.07
16.0,16,873.36,1283.11,2.0,836.98,1165.15,2.0,123.44
16.0,17,-137.68,463.42,2.0,112.06,841.48,2.0,453.1
16.0,18,51.21,1796.96,2.0,28.81,1887.46,2.0,93.23
16.0,19,320.73,1150.71,2.0,279.27,1256.21,2.0,113.35
16.0,20,1296.86,451.6,2.0,1284.12,509.12,2.0,58.92
16.0,21,1229.02,66.46,2.0,1221.02,45.83,2.0,22.12
16.0,22,-107.08,874.3,2.0,-307.14,1328.19,2.0,496.03
16.0,24,196.35,1210.27,2.0,26.89,1265.35,2.0,178.19
16.0,25,2041.69,1707.55,2.0,2132.74,2041.23,2.0,345.87
16.0,26,427.43,2048.55,2.0,189.38,2277.77,2.0,330.47
16.0,27,107.58,-37.63,2.0,-68.41,-380.78,2.0,385.65
16.0,29,1971.1,1706.56,2.0,2240.45,1684.72,2.0,270.24
16.0,30,1457.97,17.45,2.0,1348.26,-256.18,2.0,294.8
16.0,31,-168.73,362.08,2.0,-151.23,748.93,2.0,387.24
16.0,32,1963.57,2043.72,2.0,2461.04,1920.95,2.0,512.4
16.0,34,839.42,1365.73,2.0,845.83,1473.06,2.0,107.52
16.0,35,1666.21,1304.23,2.0,1822.79,1437.51,2.0,205.63
16.0,36,234.96,2014.16,2.0,454.63,2040.64,2.0,221.27
16.0,37,629.47,439.33,2.0,257.37,358.18,2.0,380.84
16.0,39,1801.17,1617.53,2.0,1732.77,1748.69,2.0,147.93
16.0,40,482.01,520.76,2.0,590.56,327.39,2.0,221.76
16.0,41,812.28,44.9,2.0,1003.65,-358.33,2.0,446.34
16.0,43,1910.07,924.54,2.0,1966.99,791.12,2.0,145.05
16.0,44,462.2,1143.24,2.0,-104.77,952.33,2.0,598.25
16.0,45,1498.54,200.16,2.0,1469.56,265.98,2.0,71.92
16.0,46,2114.33,1842.99,2.0,2500.0,1700.31,2.0,411.21
16.0,47,239.27,7.62,2.0,409.46,-220.24,2.0,284.4
16.0,49,1895.41,1577.62,2.0,2061.81,1677.72,2.0,194.19
16.0,50,579.56,1.49,2.0,565.01,-184.07,2.0,186.14
16.0,51,1715.29,209.04,2.0,1710.34,39.53,2.0,169.59
16.0,53,793.03,75.94,2.0,528.66,158.47,2.0,276.96
16.0,54,978.59,357.07,2.0,1031.11,251.47,2.0,117.93
16.0,55,388.05,1327.58,2.0,431.77,1198.73,2.0,136.07
16.0,56,2094.81,187.62,2.0,2500.0,-371.71,2.0,690.67
16.0,57,1167.65,188.81,2.0,1094.12,233.85,2.0,86.23
16.0,58,440.13,1901.95,2.0,501.72,1761.7,2.0,153.18
16.0,59,814.19,-221.93,2.0,1080.19,-301.45,2.0,277.63
16.0,60,1347.29,500.59,2.0,1317.53,267.09,2.0,235.39
16.0,61,-40.07,612.62,2.0,-221.32,199.86,2.0,450.8
16.0,62,721.03,1410.92,2.0,667.28,1298.98,2.0,124.17
16.0,63,1126.44,1794.8,2.0,943.61,2226.47,2.0,468.79
16.0,64,590.23,-92.94,2.0,293.7,-138.49,2.0,300.0
16.0,65,1811.8,2014.78,2.0,2047.32,2309.26,2.0,377.08
16.0,67,1407.67,1507.89,2.0,1163.07,1585.81,2.0,256.71
16.0,68,453.99,829.64,2.0,648.44,751.68,2.0,209.5
16.0,69,946.84,1614.6,2.0,995.13,1231.88,2.0,385.75
16.0,70,1738.42,1830.1,2.0,2007.86,1673.72,2.0,311.54
16.0,72,31.76,469.62,2.0,13.35,-86.75,2.0,556.66
16.0,73,405.01,1588.72,2.0,464.31,1588.2,2.0,59.31
16.0,74,848.09,422.39,2.0,820.97,-178.49,2.0,601.49
16.0,75,1814.38,2209.15,2.0,1638.18,2456.95,2.0,304.05
16.0,76,619.71,1897.21,2.0,108.63,1672.03,2.0,558.48
16.0,77,1600.58,176.67,2.0,1220.89,-218.51,2.0,548.02
16.0,78,1396.49,1845.75,2.0,1620.46,1931.31,2.0,239.75
16.0,79,-219.55,404.66,2.0,-500.0,171.28,2.0,364.86
16.0,80,2089.18,309.14,2.0,2500.0,174.08,2.0,432.45
16.0,81,921.29,1123.88,2.0,553.55,997.69,2.0,388.79
16.0,82,1096.26,1425.17,2.0,845.18,1912.02,2.0,547.78
16.0,83,1944.74,1609.37,2.0,1879.21,1874.51,2.0,273.12
16.0,84,1095.15,1509.41,2.0,508.26,1786.88,2.0,649.17
16.0,85,994.3,1956.52,2.0,1059.21,1799.26,2.0,170.13
16.0,86,1985.38,-10.85,2.0,1973.66,-166.99,2.0,156.57
16.0,88,1008.9,1858.97,2.0,1260.28,1624.5,2.0,343.76
16.0,89,46.93,494.2,2.0,-75.73,333.73,2.0,201.98
16.0,90,1550.14,1605.59,2.0,1379.02,1574.66,2.0,173.89
16.0,91,565.62,489.94,2.0,532.48,428.77,2.0,69.57
16.0,92,-7.22,1556.43,2.0,69.16,1502.44,2.0,93.53
16.0,93,1520.45,986.23,2.0,1374.56,1084.21,2.0,175.74
16.0,94,735.21,1425.25,2.0,549.73,1581.58,2.0,242.57
16.0,95,754.6,1785.67,2.0,633.27,2129.77,2.0,364.86
16.0,96,641.04,1570.27,2.0,626.52,1816.68,2.0,246.84
16.0,97,131.77,682.68,2.0,230.38,185.05,2.0,507.31
16.0,98,436.88,2042.14,2.0,694.65,2118.35,2.0,268.81
16.0,99,776.38,936.02,2.0,473.47,768.54,2.0,346.12
16.0,100,816.09,508.11,2.0,802.5,252.0,2.0,256.47
16.0,101,452.92,1209.96,2.0,512.71,1151.65,2.0,83.52
16.0,102,41.34,960.04,2.0,-172.52,863.12,2.0,234.8
16.0,103,1621.55,1613.87,2.0,1505.61,1738.39,2.0,170.14
16.0,104,1824.81,894.77,2.0,1822.01,917.22,2.0,22.62
16.0,105,638.1,1237.42,2.0,255.51,1206.89,2.0,383.81
16.0,106,1147.46,2120.23,2.0,984.82,2276.05,2.0,225.24
16.0,108,1815.18,156.68,2.0,1620.82,165.73,2.0,194.57
16.0,109,1611.35,-49.85,2.0,1196.0,-86.63,2.0,416.97
16.0,110,1527.6,2028.77,2.0,1079.71,2210.18,2.0,483.24
16.0,111,1616.14,625.7,2.0,1880.0,426.22,2.0,330.78
16.0,112,1971.14,1990.9,2.0,2132.54,1646.09,2.0,380.72
16.0,113,566.76,177.33,2.0,647.99,60.49,2.0,142.29
16.0,114,-64.41,1706.14,2.0,-500.0,2260.11,2.0,704.72
16.0,115,1455.99,1056.25,2.0,2021.04,690.95,2.0,672.85
16.0,116,1873.27,195.33,2.0,1518.96,-436.36,2.0,724.27
16.0,117,1957.61,1124.47,2.0,2339.51,1475.85,2.0,518.96
