time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,2,1468.55,659.46,2.0,1490.68,422.52,2.0,237.97
1.0,3,1665.01,1822.76,2.0,1739.63,1567.25,2.0,266.19
1.0,4,1433.31,474.67,2.0,1304.58,-82.3,2.0,571.65
1.0,5,62.47,485.63,2.0,-214.26,-29.29,2.0,584.56
1.0,6,2153.66,762.62,2.0,2436.66,453.04,2.0,419.45
1.0,7,1875.03,1819.11,2.0,2134.29,1917.2,2.0,277.19
1.0,8,1424.18,553.63,2.0,1315.9,616.51,2.0,125.22
1.0,9,562.91,645.51,2.0,427.95,749.58,2.0,170.42
1.0,10,747.94,2211.36,2.0,441.67,2152.87,2.0,311.81
1.0,11,1764.9,970.34,2.0,1991.99,782.5,2.0,294.71
1.0,12,-35.31,129.63,2.0,-255.73,129.07,2.0,220.42
1.0,14,-1.67,1259.46,2.0,-132.23,1209.32,2.0,139.85
1.0,15,1906.5,1411.21,2.0,2103.67,1679.74,2.0,333.14
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-98.6,2099.04,2.0,132.97
1.0,20,1182.37,507.19,2.0,941.83,716.48,2.0,318.84
1.0,21,1281.24,-90.79,2.0,1117.14,-97.07,2.0,164.22
1.0,23,1342.84,-229.36,2.0,831.15,-457.56,2.0,560.27
1.0,25,2177.44,1597.52,2.0,2042.6,1715.26,2.0,179.01
1.0,26,350.85,2090.52,2.0,-472.1,1970.74,2.0,831.62
1.0,27,29.91,-101.42,2.0,-42.93,40.27,2.0,159.31
1.0,29,2089.36,1716.11,2.0,1902.12,2255.74,2.0,571.2
1.0,30,1482.86,-125.25,2.0,1622.06,-1.48,2.0,186.27
1.0,32,1975.06,2129.63,2.0,2359.96,1685.32,2.0,587.84
1.0,34,771.04,1517.05,2.0,256.32,811.85,2.0,873.07
1.0,36,39.18,2005.9,2.0,-395.13,1723.15,2.0,518.24
1.0,38,912.27,204.59,2.0,1065.4,202.36,2.0,153.14
1.0,39,1858.06,1552.38,2.0,1808.02,1646.53,2.0,106.63
1.0,41,766.4,-15.95,2.0,305.53,35.46,2.0,463.73
1.0,43,1976.93,956.03,2.0,1724.08,777.22,2.0,309.69
1.0,44,301.49,1170.25,2.0,-120.43,1210.98,2.0,423.89
1.0,45,1529.99,139.05,2.0,1695.12,-226.58,2.0,401.19
1.0,46,2173.16,1868.2,2.0,2431.8,1924.33,2.0,264.66
1.0,47,217.79,-41.15,2.0,445.63,-75.87,2.0,230.46
1.0,49,2000.28,1526.92,2.0,2049.96,1525.92,2.0,49.69
1.0,50,614.84,-72.26,2.0,706.44,-3.83,2.0,114.34
1.0,51,1752.16,366.64,2.0,1556.38,456.92,2.0,215.59
1.0,54,1101.2,308.75,2.0,1263.22,-21.42,2.0,367.78
1.0,55,185.59,1343.27,2.0,-166.39,1341.21,2.0,351.98
1.0,56,2185.18,116.11,2.0,1862.61,-172.74,2.0,432.99
1.0,58,387.09,2085.88,2.0,244.44,2408.78,2.0,353.01
1.0,60,1460.72,532.82,2.0,1205.92,323.55,2.0,329.72
1.0,62,666.53,1522.24,2.0,528.13,1430.14,2.0,166.25
1.0,63,1186.92,1960.37,2.0,1439.32,1726.93,2.0,343.8
1.0,64,584.74,-110.93,2.0,593.08,-399.8,2.0,288.99
1.0,65,1901.34,2190.16,2.0,2500.0,1638.62,2.0,814.0
1.0,66,939.3,790.95,2.0,837.72,846.9,2.0,115.96
1.0,68,329.59,896.17,2.0,154.37,934.92,2.0,179.45
1.0,69,1070.1,1736.29,2.0,1185.59,1924.39,2.0,220.72
1.0,70,1812.69,2024.22,2.0,1529.18,2500.0,2.0,553.85
1.0,73,334.31,1655.46,2.0,206.03,1526.71,2.0,181.75
1.0,74,832.99,418.25,2.0,631.48,178.75,2.0,312.99
1.0,75,1893.59,2228.22,2.0,1388.89,2062.45,2.0,531.22
1.0,76,803.82,1845.83,2.0,515.61,1822.57,2.0,289.15
1.0,77,1616.48,-39.61,2.0,1531.44,-207.03,2.0,187.78
1.0,78,1456.79,1930.51,2.0,1233.54,1729.91,2.0,300.14
1.0,80,2111.31,402.37,2.0,2321.72,304.27,2.0,232.16
1.0,81,1057.99,1273.98,2.0,955.12,1586.08,2.0,328.62
1.0,82,978.38,1315.24,2.0,1070.97,1402.99,2.0,127.57
1.0,83,2008.24,1614.59,2.0,1745.83,1823.22,2.0,335.23
1.0,85,1116.07,2072.0,2.0,1304.83,2463.25,2.0,434.41
1.0,86,2041.48,-62.27,2.0,1987.07,60.97,2.0,134.72
1.0,88,957.44,2065.61,2.0,1010.48,2117.46,2.0,74.17
1.0,89,-116.79,340.15,2.0,-131.14,-83.61,2.0,424.0
1.0,90,1744.02,1698.11,2.0,1814.4,1534.56,2.0,178.05
1.0,91,556.64,473.36,2.0,724.05,627.5,2.0,227.56
1.0,92,-48.84,1574.0,2.0,-500.0,1018.35,2.0,715.75
1.0,93,1631.88,1019.92,2.0,1577.66,828.88,2.0,198.59
1.0,94,594.79,1481.75,2.0,577.94,1514.7,2.0,37.01
1.0,95,660.81,1801.87,2.0,255.84,1852.21,2.0,408.08
1.0,96,688.16,1499.78,2.0,283.59,890.43,2.0,731.43
1.0,100,835.92,284.91,2.0,344.47,99.55,2.0,525.25
1.0,101,535.11,1098.03,2.0,718.09,1070.37,2.0,185.06
1.0,102,-84.81,961.27,2.0,-208.87,1021.81,2.0,138.04
1.0,103,1756.12,1689.55,2.0,1817.52,2182.99,2.0,497.25
1.0,104,1848.46,859.72,2.0,2024.05,1088.83,2.0,288.65
1.0,106,1236.89,2231.36,2.0,873.49,2403.62,2.0,402.16
1.0,108,1929.51,21.71,2.0,1493.05,-241.97,2.0,509.92
1.0,109,1649.68,-57.1,2.0,1715.27,-476.23,2.0,424.23
1.0,110,1507.37,2068.26,2.0,1648.9,2130.22,2.0,154.49
