time_sec,imsi,true_x,true_y,true_z,est_x,est_y,est_z,error_m
1.0,1,-192.51,1624.49,2.0,-500.0,1501.33,2.0,331.24
1.0,2,1468.55,659.46,2.0,1533.51,440.78,2.0,228.13
1.0,3,1665.01,1822.76,2.0,1766.12,1598.44,2.0,246.05
1.0,4,1433.31,474.67,2.0,1320.07,-80.06,2.0,566.17
1.0,5,62.47,485.63,2.0,-217.69,-28.04,2.0,585.09
1.0,6,2153.66,762.62,2.0,2493.06,510.91,2.0,422.56
1.0,7,1875.03,1819.11,2.0,2149.74,1937.12,2.0,298.99
1.0,8,1424.18,553.63,2.0,1331.13,623.83,2.0,116.57
1.0,9,562.91,645.51,2.0,441.36,779.02,2.0,180.55
1.0,10,747.94,2211.36,2.0,441.67,2152.86,2.0,311.81
1.0,11,1764.9,970.34,2.0,2011.95,794.6,2.0,303.18
1.0,14,-1.67,1259.46,2.0,-130.74,1226.19,2.0,133.29
1.0,15,1906.5,1411.21,2.0,2128.25,1700.27,2.0,364.32
1.0,16,836.37,1321.72,2.0,607.26,1320.0,2.0,229.12
1.0,17,-190.5,438.9,2.0,-323.48,161.98,2.0,307.19
1.0,18,-70.78,1969.01,2.0,-75.13,2132.07,2.0,163.11
1.0,19,292.4,1154.16,2.0,-121.75,978.03,2.0,450.05
1.0,20,1182.37,507.19,2.0,984.76,743.33,2.0,307.91
1.0,21,1281.24,-90.79,2.0,1132.65,-95.98,2.0,148.68
1.0,23,1342.84,-229.36,2.0,855.75,-462.74,2.0,540.11
1.0,24,165.04,1218.83,2.0,-93.02,1321.32,2.0,277.67
1.0,25,2177.44,1597.52,2.0,2067.67,1741.67,2.0,181.18
1.0,26,350.85,2090.52,2.0,-451.77,2014.66,2.0,806.2
1.0,27,29.91,-101.42,2.0,-42.93,40.28,2.0,159.32
1.0,28,655.04,319.75,2.0,339.79,241.52,2.0,324.82
1.0,29,2089.36,1716.11,2.0,1915.08,2268.46,2.0,579.19
1.0,30,1482.86,-125.25,2.0,1645.27,8.4,2.0,210.33
1.0,32,1975.06,2129.63,2.0,2375.95,1713.03,2.0,578.16
1.0,34,771.04,1517.05,2.0,265.08,874.53,2.0,817.82
1.0,35,1703.23,1414.12,2.0,2038.17,1159.58,2.0,420.68
1.0,36,39.18,2005.9,2.0,-388.67,1744.75,2.0,501.25
1.0,37,617.56,419.38,2.0,752.62,379.57,2.0,140.81
1.0,38,912.27,204.59,2.0,1091.52,208.2,2.0,179.29
1.0,39,1858.06,1552.38,2.0,1821.23,1656.56,2.0,110.5
1.0,41,766.4,-15.95,2.0,320.89,32.36,2.0,448.12
1.0,43,1976.93,956.03,2.0,1758.83,793.87,2.0,271.77
